459,淡妝,"たんしょう
たんそう",妝い,よそお,◆３,"┌あっさりとしたよそおい。薄化粧。≒淡粧〈日本国語大辞典〉
┌薄化粧。≒淡粧〈漢辞海〉"
460,踞敖,きょごう,踞る,おご,◆３,"┌おごりたかぶるさま。≒踞傲〈漢辞海〉
┌おごりたかぶる。≒踞傲、倨敖〈漢字源〉
◇漢字ペディア小見出し"
461,銷骨,しょうこつ,銷かす,と,◆３,"┌1.讒言の害が甚だしい形容。銷鑠。
└2.深く悲しむ。〈漢辞海〉
┌堅き骨も消えてなくなる。讒言の害の甚だしきにいう。〈字源〉
┌骨をとかす。芯までむしばむ。讒言の害が激しいことをあらわす。〈漢字源〉"
462,靦汗,てんかん,靦じる,は,◆３,"┌恥じて汗を流すこと。〈新大字典〉
┌恥じて冷や汗を流す。〈漢辞海〉
◇漢字ペディア小見出し"
463,俛仰,ふぎょう,俛せる,ふ,◆３,"┌1.うつむいたり仰いだりする。
├2.上がったり下がったりする。
└3.応対する。相手になる。〈漢辞海〉
┌≒俯仰
├1.うつむいたり、あおいだりすること。
└2.たちいふるまい。〈漢字源〉
┌うつむくと、あおむくと。≒俯仰〈字源〉
◇漢字ペディア小見出し"
464,麕至,"くんし
きんし",麕がる,むら,◆３,"┌むらがってやって来ること。むらがり集まること。〈漢字ペディア〉
┌群れるようにくる。〈字通〉
◇漢字ペディア大見出し"
465,筮竹,ぜいちく,筮い,うらな,◆３,"うらないに用いる、上は丸く下は四角の細い竹の棒。めどぎ。〈漢字ペディア〉
◇漢字ペディア大見出し"
466,籌筴,ちゅうさく,籌る,はか,◆３,"┌はかりごと。また、はかりごとをめぐらすこと。≒籌画、籌略、籌策〈漢字ペディア〉
┌はかりごと。たくらみ。≒籌策〈字通〉
◇漢字ペディア大見出し"
467,悴顔,すいがん,悴れる,やつ,◆３,"┌やつれた顔。〈字通〉
┌やつれたる顔。〈字源〉
◇漢字ペディア小見出し"
468,皁絹,そうけん,皁い,くろ,◆３,黒絹。〈字通〉
469,扛鼎,こうてい,扛げる,あ,◆３,"┌鼎(ｶﾅｴ)を持ち上げること。転じて、力の極めて強いこと。〈日本国語大辞典〉
┌かなえを担ぎ上げる。非常に力が強いことのたとえ。〈漢字源〉
◇漢字ペディア小見出し"
470,痛哭,つうこく,哭く,な,◆３,"激しく声を上げて泣くこと。ひどく嘆き悲しむこと。≒痛嘆〈漢字ペディア〉
◇漢字ペディア小見出し"
471,姸蚩,けんし,蚩い,みにく,◆３,"┌美しいことと醜いこと。また、好ましいことと憎たらしいこと。美醜。〈漢字源〉
┌美しいことと醜いこと。美醜。〈日本国語大辞典〉
◇漢字ペディア小見出し"
472,甄陶,けんとう,甄る,つく,◆３,"┌1.土をこねて陶器をつくる。
├2.転じて、天地が万物を作る。
└3.君主が人民を教え導く。〈漢字源〉
┌造化のはたらき。〈字通〉
◇漢字ペディア小見出し"
473,儲峙,ちょじ,峙える,"そな
たくわ",◆３,"┌1.たくわえる。
└2.たくわえ。備え。〈漢辞海〉
┌たくわえて、とっておく。また、たくわえ。〈漢字源〉"
474,曠官,こうかん,曠しい,むな,◆３,"┌1.能力不相応にその役職にいるさま。
└2.官位を空席にしておく。〈漢辞海〉
┌官吏の職にありながらその職責を果たしていないこと。〈日本国語大辞典〉
◇漢字ペディア小見出し"
475,喋血,ちょうけつ,喋む,ふ,◆３,"┌血をふむ。おびただしい流血の形容。戦争の激しいことを言う。〈新大字典〉
┌血を踏んで、足の裏についた血が地面にペタペタとくっつくさま。〈漢字源〉
┌流血。流血をふむ。〈字通〉
┌戦争や殺人で血の海となる。〈漢辞海〉
◇漢字ペディア小見出し"
476,仗義,じょうぎ,仗る,よ,◆３,"┌正義によって行動する。〈漢辞海〉
┌正しい道筋によって物事を行う。〈漢字源〉"
477,隕泗,いんし,隕ちる,お,◆３,"┌涙を流すこと。〈新大字典〉
┌なみだをおとす。≒隕涕、垂泗、流涕〈字源〉
┌涙がぽろぽろとこぼれる。泣いて涙を流すこと。≒隕涕、隕涙〈漢字源〉
◇漢字ペディア小見出し"
478,茹葷,じょくん,茹う,く,◆３,"┌にら･にんにくなどの、においの強い野菜を食べる。〈漢字源〉
┌くさいにおいのする野菜を食べる。のち、肉や魚を食べる。〈漢辞海〉
┌臭菜をくらう。〈字源〉"
479,洒心,さいしん,洒う,あら,◆３,"┌心をあらい清める。〈漢字源〉
┌心を清める。〈漢辞海〉
┌心をあらう。〈字源〉"
480,燎毛,りょうもう,燎く,や,◆３,"┌毛を焼く。きわめて容易なことのたとえ。〈漢辞海〉
┌髪の毛を焼く。はなはだ容易なことのたとえ。≒燎髪〈漢字源〉"
481,謳頌,おうしょう,頌える,たた,◆３,"┌徳を歌いたたえる。また、その歌。〈漢辞海〉
┌徳をたたえる歌。〈漢字源〉"
482,覯閔,こうびん,覯う,あ,◆３,"┌悲しい目にあう。〈字通〉
┌憂えにあう。〈字源〉
◇漢字ペディア小見出し"
483,湮厄,いんやく,湮ぐ,ふさ,◆３,"┌落ちぶれて苦しむ。困りきる。≒湮阨〈漢辞海〉
┌不幸。≒湮阨〈漢字源〉
◇漢字ペディア小見出し"
484,湮替,いんたい,湮む,しず,◆３,"┌衰える。〈字源〉
┌落ちぶれかわること。また、すてること。すたれること。〈新大字典〉"
485,駐紮,ちゅうさつ,紮まる,とど,◆３,"┌官吏がその任地にとどまり居る。≒駐箚、駐在〈字源〉
┌≒駐箚
├1.軍隊がある場所にとどまる。駐屯。
└2.官吏が任地に派遣され、滞在する。〈漢辞海〉
◇漢字ペディア下付き"
486,耽湎,"たんめん
たんべん",湎れる,おぼ,◆３,"酒色にふけり、おぼれること。〈漢字ペディア〉
◇漢字ペディア大見出し"
487,盪舟,とうしゅう,盪かす,うご,◆３,"┌1.舟を陸上で押し動かす。
└2.舟をこぐ。〈漢辞海〉
┌手を以て船をうごかし移し行る。〈字源〉
┌1.舟を陸上でうごかし移す。
└2.舟をひどくゆさぶる。〈漢字源〉"
488,舒嘯,じょしょう,舒やか,ゆる,◆３,"┌声を長く引いて歌う。〈漢辞海〉
┌1.のんびりと詩などを口ずさむ。
└2.口笛を吹く。〈漢字源〉
┌ゆるやかに口ずさむ。また、ゆるやかに口笛を吹くこと。〈新大字典〉"
489,俯就,ふしゅう,俯せる,ふ,◆３,"┌1.自己を屈して人に従う。
└2.自己を屈して不本意な職に就く。〈漢辞海〉
┌1.自分の主義や主張などを無理に変えて他人に従うこと。
├2.自分より身分の低い者の意見に従うこと。
├3.あやまる。
└4.自分の態度などを変えていやしい職に就くこと。〈漢字源〉"
490,傅粉,ふふん,傅く,つ,◆３,"┌おしろいを附ける、化粧する。≒施粉、加粉〈字源〉
┌おしろいをつける。〈漢辞海〉
┌白粉をつける。化粧すること。〈新大字典〉"
491,磔禳,たくじょう,磔く,さ,◆３,"┌生贄の動物の体を引き裂いて供え、災いをはらう。≒磔攘〈漢辞海〉
┌犬や家畜の体を引き裂いて神に供え、災いがふりかからないように祈ること。≒磔攘〈漢字源〉"
492,貪悋,"たんりん
どんりん",悋しむ,お,◆３,"欲が深くけちなこと。≒貪吝〈漢字ペディア〉
◇漢字ペディア大見出し"
493,慳嗇,けんしょく,嗇しむ,お,◆３,"┌物惜しみするさま。また、そのこと。また、その人。≒慳吝、慳悋、慳惜〈漢辞海〉
┌やぶさか。しわし。〈字源〉
┌むさぼりおしむこと。しみったれ。≒慳悋、慳吝〈新大字典〉
◇漢字ペディア下付き"
494,喘噎,"せんえつ
ぜんえつ",喘く,せ,◆３,"┌せきこんで呼吸が苦しくなる。〈漢辞海〉
┌むせぶ。〈字通〉
┌せきこんでむせぶ。〈漢字源〉
┌せきむせぶ。〈字源〉
┌せきこんでむせぶ。〈新大字典〉"
495,耆碩,きせき,耆いる,お,◆３,"┌学問があって徳望の高い老人。〈新漢和大字典〉
┌年老いて学徳ある人。〈字通〉
┌学徳が高く、人望がある年寄り。≒耆宿、耆儒〈漢辞海〉
◇漢字ペディア下付き"
496,塡噎,てんえつ,噎がる,ふさ,◆３,"┌ふさがる。ひしめく。人や物で埋め尽くすさま。押し合いへし合いするさま。≒塡咽〈漢辞海〉
┌ひしめきあう。≒塡咽〈字通〉"
497,嬾惰,らんだ,嬾る,おこた,◆３,"┌なまけるさま。〈漢辞海〉
┌なまける。〈漢字源〉
┌ものうくおこたる。なまける。懶惰。〈新大字典〉
◇漢字ペディア小見出し"
498,豊悴,ほうすい,悴れる,やつ,◆３,"┌物事が盛んなことと、衰えること。盛衰。≒豊瘁〈漢字源〉
┌さかんなると、やつれると。盛衰の義。〈字源〉"
499,放懶,ほうらん,懶る,おこた,◆３,"┌ものぐさ。〈字通〉
┌怠ってほしいままなこと。〈新大字典〉
◇漢字ペディア下付き"
500,憫黙,びんもく,憫える,うれ,◆３,"┌うれえてものをいわないさま。〈漢字源〉
┌沈み悲しむ。〈字通〉
┌深い感慨のために、おしだまる。〈漢辞海〉"
501,擺撥,はいはつ,撥く,のぞ,◆３,"┌振り捨てる。払いのける。〈漢辞海〉
┌払いのけ、振り捨てる。また、ほうっておいて相手にしない。〈漢字源〉
┌ひらきすてる。〈字源〉"
502,撥乱,はつらん,撥める,おさ,◆３,"┌乱れた世の中を治めること。〈大辞泉〉
┌乱を治める。〈字通〉
◇漢字ペディア小見出し"
503,擣虚,とうきょ,擣く,つ,◆３,"┌隙に乗じて攻めること。〈新大字典〉
┌敵の備えなき隙間に衝き入る。〈字源〉
┌隙をうつ。〈字通〉"
504,擯介,ひんかい,擯く,みちび,◆３,"┌主人と客の間に立って、案内し世話する人。介添え。≒擯相、擯詔〈漢辞海〉
┌主人の間に立って、案内し介添えする人。取り持ち役。≒擯相、擯詔〈漢字源〉
┌主人と客との間に立ちて周旋する者。〈字源〉
┌主人と客との間に立って周旋する者。主人側のものを擯といい、客側をの者を介という。〈新大字典〉"
505,攀桂,はんけい,攀く,ひ,◆３,"┌月の世界に生えているかつらを取る。科挙に合格することのたとえ。また、立身出世することのたとえ。〈漢字源〉
┌月中の桂樹を取る。科挙に合格する。〈字通〉"
506,和煦,わく,煦かい,あたた,◆３,"春の日の、のどかで暖かなこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
507,攣拘,れんこう,攣かる,か,◆３,"┌つなぎしばられる。束縛される。〈漢字源〉
┌つなぎ縛られる。束縛される。〈漢辞海〉
┌束縛する。〈字通〉
◇漢字ペディア小見出し"
508,暈目,うんもく,暈む,くら,◆３,目をくらます。〈字通〉
509,欹案,きあん,欹ける,かたむ,◆３,"┌見台。〈新大字典〉
┌書物を置いて見るために斜めに傾けて作った台。見台。〈日本国語大辞典〉"
510,湮殄,いんてん,殄つ,た,◆３,"┌ほろびたえる。≒湮滅〈字源〉
┌絶える。〈字通〉"
511,殄瘁,てんすい,殄く,ことごと,◆３,"┌みな疲れ苦しむ。〈字通〉
┌病み、疲れる。人口が減り、国力が衰退する。〈漢辞海〉
┌病みつかれてほろぶ。〈字源〉
┌やみ疲れる。人口が減少し国力が衰えること。〈漢字源〉
◇漢字ペディア下付き"
512,殫見,たんけん,殫く,ことごと,◆３,"┌ことごとく見ること。見聞の極めて広いことをいう。〈新大字典〉
┌見つくす。〈字通〉"
513,殷軫,いんしん,殷い,おお,◆３,"┌人数が多く盛んなさま。〈漢辞海〉
┌盛んににぎわし。衆多なるさま。〈字源〉"
514,殷富,いんぷ,殷い,おお,◆３,"栄えて豊かなこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
515,沽酒,こしゅ,沽う,か,◆３,"┌1.買った酒。店売りの酒。
└2.酒を売る。〈漢辞海〉
┌1.酒を売ること。
└2.買った酒。店で売っている酒。〈新大字典〉
◇漢字ペディア小見出し"
516,毀泯,きびん,泯きる,つ,◆３,"┌すっかりなくなる。〈漢辞海〉
┌滅びる。〈字通〉"
517,渥洽,"あくこう
あっこう",洽す,うるお,◆３,"┌手厚い恵み。厚恩。〈漢辞海〉
┌あつきめぐみ。うるおい。
┌恩恵があまねくいきわたる。〈漢字源〉"
518,喀血,かっけつ,喀く,は,◆３,"┌肺･気管支などから血を吐くこと。〈漢字源〉
┌肺などから血を吐く。〈漢辞海〉
┌血をはくこと。特に肺や気管支の血をはくこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
519,采纈,さいけつ,纈り,しぼ,◆３,"┌いろどれるしぼり。〈字源〉
┌しぼり染。〈字通〉"
520,浚塹,"しゅんざん
しゅんせん",浚い,ふか,◆３,"┌ほりをさらって深くすること。また、深いほり。〈新大字典〉
┌ほりをふかくす。又、ふかきほり。〈字源〉"
521,浹辰,しょうしん,浹る,めぐ,◆３,"┌十二日間。十二支の子から亥までのひと巡りの意。〈漢辞海〉
┌十二日間。十二支の子から亥までのひとめぐりの意。〈漢字源〉
┌十二支一巡。十二日。〈字通〉
┌一二日間。短時日の間の意にも用いる。〈日本国語大辞典〉
◇漢字ペディア小見出し"
522,流浹,りゅうしょう,浹う,うるお,◆３,"┌あまねくうるおうこと。〈新大字典〉
┌あまねくうるおう。≒流洽〈字源〉"
523,渾深,こんしん,渾る,にご,◆３,"┌濁りてふかし。〈字源〉
┌清濁まじって深いこと。〈新大字典〉"
524,渾金,こんきん,渾じる,ま,◆３,"┌まざりもののあるかね。あらがね。〈字源〉
┌精錬していない金属。あらがね。〈新大字典〉"
525,沈澹,ちんたん,澹か,しず,◆３,"┌落ち着きて心が静か。〈字源〉
┌淡白。〈字通〉"
526,瀉痢,しゃり,瀉く,は,◆３,"腹をくだすこと。下痢。〈漢字ペディア〉
◇漢字ペディア大見出し"
527,灑兵,さいへい,灑う,あら,◆３,武器を洗う。戦争をやめる。〈字通〉
528,燻浴,くんよく,燻べる,"ふす
くす",◆３,香を以てくすべ、湯あみする。虜囚を解くときなどの復生の儀礼。釁浴。〈字通〉
529,爛発,らんぱつ,爛やか,あざ,◆３,"┌1.花などが見事に咲いていること。
└2.色つやがかがやくように美しいこと。〈新大字典〉
┌1.盛んにおこる。
└2.花が盛んに開く。≒爛開〈字源〉
┌1.盛んに起こること。
└2.あざやかに現れること。また、そのさま。〈漢字ペディア〉
◇漢字ペディア大見出し"
530,浮靡,ふび,靡る,おご,◆３,"┌かるはずみではでやか。〈字源〉
┌軽々しく、派手なさま。〈漢辞海〉
┌はでで美しい。〈字通〉
┌軽はずみで派手なこと。〈新大字典〉"
531,狎玩,こうがん,狎る,あなど,◆３,"┌なれてあなどる。≒狎翫〈漢辞海〉
┌なれなれしくしてもてあそぶ。≒狎翫〈漢字源〉
◇漢字ペディア小見出し"
532,羸師,るいし,羸れる,つか,◆３,"┌つかれてよわった軍隊。〈漢字源〉
┌1.敵に、弱ったと見せかける。
└2.弱った軍隊。〈漢辞海〉
┌つかれたる弱き兵。≒羸兵〈字源〉
┌つかれ弱った兵。〈字通〉"
533,眇軀,びょうく,眇さい,ちい,◆３,"┌小さいからだ。〈字通〉
┌小さなからだ。≒眇身〈漢辞海〉
┌小さなからだ。自分をへりくだっていうことば。≒眇身〈漢字源〉
┌短小なからだ。〈新大字典〉"
534,逆睹,"ぎゃくと
げきと",睹る,み,◆３,"あらかじめ見通しをつけること。〈漢字ペディア〉
◇漢字ペディア大見出し"
535,瞑色,めいしょく,瞑い,くら,◆３,"┌夕暮れのような、薄暗い色合い。≒暮色、冥色〈漢字ペディア〉
┌暮色。〈字通〉
┌暗い色。薄暮などにいう。〈新大字典〉
◇漢字ペディア大見出し"
536,稟請,"りんせい
ひんせい",稟す,もう,◆３,"┌申し上げて請求すること。≒申請〈漢字ペディア〉
┌上役や上部機関などに申し出て請求すること。申請。〈大辞泉〉
◇漢字ペディア大見出し"
537,穢薈,わいわい,穢れる,あ,◆３,"┌雑草が生い茂ること。〈新大字典〉
┌雑草で荒れ果てる。〈字通〉"
538,困窶,こんく,窶しい,まず,◆３,"┌貧乏に苦しむこと。〈新大字典〉
┌くるしみてまずし。〈字源〉"
539,竦慕,しょうぼ,竦む,つつし,◆３,"┌つつしみしたう。≒景慕、仰慕、欽慕〈字源〉
┌つつしみ慕う。うやまい慕う。〈漢辞海〉
┌つつしみ慕うこと。〈新大字典〉
┌景慕する。〈字通〉
┌敬い、つつしんで慕う。≒景慕、仰慕〈漢字源〉"
540,戦竦,せんしょう,竦れる,おそ,◆３,"┌ふるえおそれること。戦慄。≒戦悚〈日本国語大辞典〉
┌おののき恐れてすくむ。≒戦悚〈字源〉
┌ふるえおそれること。〈新大字典〉≒戦悚
◇漢字ペディア下付き"
541,峻竦,しゅんしょう,竦える,そび,◆３,"┌そびえる。そそり立つ。〈漢辞海〉
┌聳える。〈字通〉
┌たかくそびゆ。〈字源〉
┌高くそびえること。〈新大字典〉"
542,竭沢,けったく,竭れる,か,◆３,"┌さわの水をほす。〈字源〉
┌涸沢。〈字通〉"
543,竭至,けっし,竭く,ことごと,◆３,ことごとく来る。〈字通〉
544,稀稠,きちゅう,稠い,おお,◆３,"┌まばらなことと、密集していること。疎密。〈漢辞海〉
┌まばらなことと、密集していること。≒希稠〈漢字源〉"
545,籠絆,ろうはん,絆ぐ,つな,◆３,"┌しばりて自由をさせぬ。≒羈絆〈字源〉
┌拘束される。〈漢辞海〉
┌しばりつけて、自由にさせない。〈漢字源〉
◇漢字ペディア下付き"
546,緇塵,しじん,緇む,くろ,◆３,"┌ちりに汚れること。奔走して風塵に衣服がけがれること。転じて、世俗の塵埃によごれること。〈日本国語大辞典〉
┌黒いちり。世俗の汚れ。〈漢辞海〉
┌1.僧衣が俗世のちりにけがれる。
└2.俗世間の見にくい事柄のたとえ。〈漢字源〉"
547,綰髪,わんぱつ,綰ぶ,むす,◆３,"括り髪。〈字通〉
◇漢字ペディア小見出し"
548,繞繚,じょうりょう,繞わる,まつ,◆３,"┌まつわりめぐる。〈漢辞海〉
┌まつわりつく。≒繚繞〈漢字源〉
┌めぐりまとふ。≒繚繞〈字源〉"
549,繞梁,じょうりょう,繞う,まと,◆３,"┌歌声が美しく余韻がいつまでも続くこと。歌姫韓娥（カンガ）の歌声の余韻が、三日間も梁（うつばり）のあたりにまつわりついて消えなかった故事から。〈漢辞海〉
┌歌声の微妙なるを称する故事。〈字源〉
┌1.音色が梁にまといつく。歌う声が美しく、余韻が絶えないこと。
└2.琴の名。〈漢字源〉"
550,圜牆,えんしょう,圜い,まる,◆３,"┌牢獄。土を突き固めて牆を高くめぐらす形が、まるいということである。≒圜土（エンド）〈漢辞海〉
┌ひとや。まろく囲みたる牢獄。≒圜土〈字源〉
┌1.まるく囲ったへい。
└2.牢屋。≒圜土〈漢字源〉
┌ひとや。〈字通〉"
551,翔集,しょうしゅう,翔ぶ,と,◆３,"1.鳥などが、樹上などにとび集まること。また、群れをなしてとぶこと。
2.かけ回って集めること。広く集めること。〈漢字ペディア〉
◇漢字ペディア大見出し"
552,翦夷,せんい,翦ぼす,ほろ,◆３,"┌滅ぼし平定する。全滅させる。≒剪夷〈漢字源〉
┌きり平らげること。〈新大字典〉
┌うち平らげる。〈字通〉"
553,繊翳,せんえい,翳り,"かげ
くも",◆３,"┌空のわずかなかげり。世の中の心配事のたとえとしても用いる。〈漢字源〉
┌わずかのくもり。ちょっとしたかげ。〈日本国語大辞典〉
┌わずかな、くもりやかげ。〈漢辞海〉
┌すこしのくもり。〈字源〉"
554,翳目,えいもく,翳む,かす,◆３,目がかすむこと。かすみめ。〈新大字典〉
555,無聊,"ぶりょう
むりょう",聊しむ,たの,◆３,"1.することがなく、退屈なこと。つれづれ。
2.気になることがあって楽しめないこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
556,朝聘,ちょうへい,聘う,と,◆３,"┌諸侯が自ら、または使者をつかわして天子に物を献上し、ご機嫌をうかがう。〈漢辞海〉
┌諸侯が天子の御機嫌をうかがう。〈字源〉
┌1.諸侯の朝覲と大夫の聘問。また、諸侯が朝見して、天子に物を献ずること。
└2.朝廷から召されること。朝廷の召聘。〈日本国語大辞典〉"
557,辟聘,へきへい,聘す,め,◆３,"┌在野の賢人をめし出す。〈字源〉
┌在野から召し出す。≒辟請〈漢辞海〉
┌在野の賢人を召し出すこと。〈新大字典〉"
558,幣聘,へいへい,聘く,まね,◆３,"┌贈り物を贈って人を招く。〈漢字源〉
┌礼物を贈り、礼を尽くして招く。〈漢辞海〉
┌礼物を贈りて賢者を招く。〈字源〉
◇漢字ペディア下付き"
559,聳身,しょうしん,聳つ,そばだ,◆３,"┌身をそばだつ。〈字源〉
┌身をそばだてる。体をのばしてきっとする。つまだつ。≒竦身〈漢字源〉
┌身をそばだてること。〈新大字典〉
┌身をそばだてる。〈字通〉"
560,聳徳,しょうとく,聳む,つつし,◆３,行いをつつしむこと。〈新大字典〉
561,聳善,しょうぜん,聳める,すす,◆３,"┌善をすすめる。よいことをするようにすすめる。勧善。〈漢字源〉
┌勧善。〈字通〉
┌善をすすめること。勧善。〈新大字典〉"
562,脩飭,しゅうちょく,脩める,おさ,◆３,"┌身を治め整える。≒脩勅〈漢辞海〉
┌身をおさめととのえる。≒脩勅〈漢字源〉
┌身を修め整えること。≒修飭〈新大字典〉"
563,掣肘,せいちゅう,掣く,ひ,◆３,"そばから干渉して自由な活動を妨げること。〈漢字ペディア〉
◇漢字ペディア大見出し"
564,藉綺,しゃき,藉く,し,◆３,"┌あやものを敷くこと。また、美しい敷物。〈新大字典〉
┌美しい敷物。〈字通〉"
565,躪藉,りんせき,藉む,ふ,◆３,ふみにじる。〈字通〉
566,憑藉,ひょうしゃ,藉る,よ,◆３,"┌よりどころ。たより。〈新大字典〉
┌頼む。たよりにする。依存する。≒憑恃、憑仗、憑頼〈漢辞海〉"
567,蠢笨,しゅんぽん,蠢か,おろ,◆３,愚かでつたない。〈字通〉
568,賈衒,こげん,衒る,う,◆３,"┌ものを売る。〈漢辞海〉
┌1.掛け値をつけて商売をすること。
└2.店で商売をすることと、行商すること。〈漢字源〉
┌店売りと行商。〈新大字典〉
◇漢字ペディア小見出し"
569,詆欺,ていぎ,詆いる,し,◆３,"┌事実をいつわり、まげて言う。〈漢辞海〉
┌事実であるかのようにいって、人をあざむく。〈漢字源〉
┌いつわること。〈新大字典〉
┌いつわりしいる。〈字源〉
◇漢字ペディア小見出し"
570,醜詆,しゅうてい,詆める,はずかし,◆３,"┌人をわるくそしる。罵詈する。〈字源〉
┌悪口を言い、恥をかかせる。〈漢辞海〉
┌人に恥をかかせそしる。人の悪口をいう。〈漢字源〉
◇漢字ペディア小見出し"
571,博詢,はくじゅん,詢る,はか,◆３,"┌ひろく相談すること。〈新大字典〉
┌ひろく問いはかる。ひろく人の意見を聞く。≒博咨〈字源〉
┌ひろくたずねる。≒博咨〈字通〉"
572,誣構,"ふこう
ぶこう",誣く,あざむ,◆３,"┌罪を捏造する。罪名をでっちあげる。≒誣搆、誣遘〈漢辞海〉
┌無実のことで人を陥れる。≒誣陥〈字通〉"
573,諷諫,ふうかん,諷めかす,ほの,◆３,"それとなく忠告すること。遠回しにいさめること。また、その忠告やいさめの言葉。〈漢字ペディア〉
◇漢字ペディア大見出し"
574,謫戍,たくじゅ,謫す,なが,◆３,"┌流刑され辺境の守備につく。〈漢辞海〉
┌罪人を移して辺境を守備する。〈字通〉
┌罰せられて、国境などの辺地の守備要因にさせられること。また、その兵士。〈漢字源〉"
575,暁譬,ぎょうひ,譬す,さと,◆３,"┌さとす。〈字通〉
┌あきらかにさとす。〈字源〉
┌さとし導く。〈漢辞海〉"
576,饋貽,きい,貽る,おく,◆３,食物などを贈る。≒饋詒〈字通〉
577,貶黜,へんちゅつ,貶とす,お,◆３,"┌官位を下げてしりぞける。〈新漢和大字典〉
┌官位を下げて、しりぞけること。貶斥(ﾍﾝｾｷ)。へんちつ。〈大辞泉〉
┌官職を取りあげ、官界から追い出す。≒貶斥〈漢辞海〉"
578,貶議,へんぎ,貶める,おとし,◆３,"┌人のなすところを非として議論すること。〈新大字典〉
┌けなす。〈字通〉"
579,臧貶,ぞうへん,貶る,そし,◆３,"┌よいわるいを批判する。褒貶。〈漢辞海〉
┌褒貶する。〈字通〉"
580,貶逐,へんちく,貶ける,しりぞ,◆３,"┌しりぞけ追い払うこと。〈新大字典〉
┌貶斥する。〈字通〉
┌官位を下げて遠隔地へ追放すること。〈日本国語大辞典〉"
581,賤買,せんばい,賤い,やす,◆３,"┌安く買う。〈漢辞海〉
┌品物を安い値段で買う。〈漢字源〉
┌安く買うこと。〈新大字典〉
┌やすくかう。〈字源〉"
582,贏得,えいとく,贏ける,もう,◆３,"利益を得ること。獲得すること。もうけ。〈漢字ペディア〉
◇漢字ペディア大見出し"
583,贏糧,えいりょう,贏う,にな,◆３,"┌食料を荷(ﾆﾅ)う。〈字通〉
┌1.食料をになう。
└2.あまった食糧。〈漢辞海〉
┌旅に出るための食料を余分に携える。〈漢字源〉"
584,貸贍,たいせん,贍う,すく,◆３,"┌ほどこしにぎわす。〈字源〉
┌金品をめぐみ、人民を救済する。〈漢辞海〉
┌にぎわす。〈字通〉"
585,差跌,さてつ,跌つ,あやま,◆３,つまずく。失敗する。〈字通〉
586,踞敖,きょごう,踞る,おご,◆３,"┌おごりたかぶるさま。≒踞傲〈漢辞海〉
┌おごりたかぶる。≒踞傲、倨敖〈漢字源〉
┌おごること。おごりたかぶること。〈新大字典〉
◇漢字ペディア小見出し"
587,蹙鞠,しゅくきく,蹙る,け,◆３,"┌まりをける。≒蹴鞠〈字源〉
┌蹴毬。〈字通〉"
588,困蹶,こんけつ,蹶く,つまず,◆３,"┌くるしみてつまずく。≒困躓〈字源〉
┌困難に迫られ、活路が開けないさま。≒困躓、困窮〈漢辞海〉
┌つかえて物事に行きづまる。≒困躓〈漢字源〉"
589,蹶起,"けっき
けいき",蹶つ,た,◆３,"┌≒決起〈漢字ペディア〉
┌≒決起〈漢字源〉
┌はねおきる。〈字源〉
┌はね起きる。飛び立つ。決起。〈新大字典〉
┌奮起する。〈字通〉
◇漢字ペディア大見出し"
590,躡敵,じょうてき,躡う,お,◆３,"┌てきのあとを追っかけて行く。〈字源〉
┌敵を追跡する。〈漢辞海〉
┌敵のあとをつけて行くこと。〈新大字典〉"
591,轢死,れきし,轢く,ひ,◆３,"列車や自動車などにひかれて死ぬこと。〈漢字ペディア〉
◇漢字ペディア大見出し"
592,輳轂,そうこく,輳まる,あつ,◆３,"┌車の輻（や）が轂（こしき）にあつまる。〈字源〉
┌車の輻（や）が轂（こしき）にあつまること。〈新大字典〉"
593,遏佚,あついつ,遏つ,た,◆３,"┌たちきる。さえぎる。〈漢辞海〉
┌なくする。〈字通〉"
594,遏絶,あつぜつ,遏る,さえぎ,◆３,"┌1.おしとどめて物事をさせないこと。≒遏止
└2.たちきること。一族を絶滅させること。〈漢字ペディア〉
┌1.一族を残らず滅ぼす。族滅。
└2.さえぎる。おしとどめる。遏止。〈漢辞海〉
┌1.たちきること。とどめ滅ぼすこと。
└2.さえぎり止めること。排斥すること。〈日本国語大辞典〉
◇漢字ペディア大見出し"
595,荒遐,こうか,遐か,はる,◆３,"┌はるか遠く離れているさま。また、そのような土地。≒荒遠〈漢辞海〉
┌甚だしくとおし。≒荒遠〈字源〉
┌
◇漢字ペディア下付き"
596,遽色,きょしょく,遽てる,あわ,◆３,"┌あわてた顔つき、また、あわてた顔つきをする。〈漢字源〉
┌あわてた表情。けわしい顔つき。〈漢辞海〉
┌あわてたる顔色。〈字源〉"
597,凌遽,りょうきょ,遽れる,おそ,◆３,"┌1.おののき恐れる。
└2.速いさま。〈漢辞海〉
┌おどおどして恐れおののく。〈漢字源〉
┌おそれおののくさま。〈新大字典〉"
598,遽止,きょし,遽やか,すみ,◆３,"┌1.ぎょっとしてやめる。
└2.急にやめる。〈漢字源〉
┌おそれやめること。うろたえること。すみやかにやめること。〈漢辞海〉"
