730,率先____,そっせんきゅうこう,◆２,躬行,,＊『太宰治-新釈諸国噺』,"➡率先躬行（そっせんきゅうこう）
人がする前に自分から進んで実行すること。〈漢検四字熟語辞典〉
★「率先」は、人に先立つこと。
★「躬行」は、みずから行う意。
類：率先垂範（そっせんすいはん）／類：率先励行（そっせんれいこう）／類：実践躬行（じっせんきゅうこう）",
731,____抒溷,もくよくじょこん,◆２,沐浴,,＊『淮南子-説山訓』,"➡沐浴抒溷（もくよくじょこん）
神や体を洗い清めて、けがれを取り除くこと。〈漢検四字熟語辞典〉
★「沐浴」は、湯水で体を洗い清めること。
★「抒」は、取り除く。
★「溷」は、にごり、けがれの意。
★神聖なこと、神仏に関係することを行うときには、湯浴みして身を清めてから臨む。
類：沐浴斎戒（もくよくさいかい）／類：斎戒沐浴（さいかいもくよく）／類：精進潔斎（しょうじんけっさい）",
732,____相随,かんびそうずい,◆２,銜尾,,＊『漢書-匈奴伝･下』,"➡銜尾相随（かんびそうずい）
車や動物などが切れ目なく連なって進むこと。〈漢検四字熟語辞典〉
★「銜尾」は、前を行く馬の尾をあとの馬がくわえること。
★「相随」は、つきしたがって進む意。
類：銜尾相属（かんびそうぞく）
「銜尾(ｶﾝﾋﾞ)相(ｱｲ)随(ｼﾀｶﾞ)う」",
733,____取月,えんこうしゅげつ,◆２,猿猴,,＊『僧祇律-七』,"➡猿猴取月（えんこうしゅげつ）
身の程知らずが身を滅ぼすたとえ。〈漢検四字熟語辞典〉
★「猿猴」は、さる。
★猿が水に映った月を取ろうとして木の枝にぶら下がったが枝が折れ、落ちて溺死したという寓話から。
類：海底撈月（かいていろうげつ）／類：蟷螂之斧（とうろうのおの）／類：猿猴捉月（えんこうそくげつ）
「猿猴(ｴﾝｺｳ)月を取る」",
734,泣斬____,きゅうざんばしょく,◆２,馬謖,,＊『三国志-蜀書･馬謖伝』,"➡泣斬馬謖（きゅうざんばしょく）
天下の法は私情でまげられないたとえ。また、大きな目的のためには私情を捨てるたとえ。〈漢検四字熟語辞典〉
★「馬謖」は、諸葛亮の部下の名。
★全体の規律を守るために私情をはさまず規則に従い、愛する者、大切な者をすてさること。
★諸葛亮が軍規に違反して敗北した信任厚い馬謖を、私情にとらわれず処刑したという故事から。
「泣いて馬謖(ﾊﾞｼｮｸ)を斬る」",
735,毛骨____,もうこつしょうぜん,◆２,悚然,竦然,＊『儒林外史-第二五回』,"➡毛骨悚然／毛骨竦然（もうこつしょうぜん）
ひどく恐れおののくさま。〈漢検四字熟語辞典〉
★「悚然」は、恐れてぞっとする、恐れてすくむさま。
★毛髪や骨の中にまで恐れを感じるということから。",
736,____緑眼,しぜんりょくがん,◆２,紫髥,紫髯,＊『岑参-胡笳歌』,"➡紫髥緑眼／紫髯緑眼（しぜんりょくがん）
西洋人。また、西洋人の顔の形容。〈漢検四字熟語辞典〉
★赤茶色の頬髭と青い眼の意。我が国ではオランダ人などを紅毛人、紅毛碧眼などといった。",
737,花鳥____,かちょうふうえい,◆２,諷詠,,＊『川端茅舎-華厳･序』,"➡花鳥諷詠（かちょうふうえい）
自然とそれにまつわる人事を、そのまま客観的に詠ずること。また、自然を題材とした詩歌などをたしなむ風流にもたとえる。〈漢検四字熟語辞典〉
類：春花秋月（しゅんかしゅうげつ）／類：雪月風花（せつげつふうか）",
738,____自在,きんしょうじざい,◆２,擒縦,,＊『不明』,"➡擒縦自在（きんしょうじざい）
自分の思いのままに人を処遇すること。〈漢検四字熟語辞典〉
★「擒縦」は、とりこにすることと、許して放つこと。
★「自在」は、思いのままであること。",
739,一糸____,いっしいちごう,◆２,一毫,,＊『徳富蘇峰-吉田松陰』,"➡一糸一毫（いっしいちごう）
ごくわずかなこと。〈漢検四字熟語辞典〉
★「一糸」と「一毫」は、ごくわずかなもののたとえ。
類：一分一厘（いちぶいちりん）",
740,天顔____,てんがんしせき,◆２,咫尺,,＊『劉禹錫-望賦』,"➡天顔咫尺（てんがんしせき）
天子(君主)のおそばに侍(ﾊﾍﾞ)ること。〈漢検四字熟語辞典〉
★「天顔」は、天子の顔。
★「咫尺」は、間近な距離のこと。咫は八寸。
「天顔に咫尺す」",
741,____臥轍,はんえんがてつ,◆２,攀轅,,＊『白孔六帖-刺史』,"➡攀轅臥轍（はんえんがてつ）
立派な人の留任を希望して引き留めること。〈漢検四字熟語辞典〉
★「攀轅」は、車の轅(ﾅｶﾞｴ:車の前に出した二本の棒)に攀(ｽｶﾞ)りつくこと。
★「臥轍」は、車の轍に臥(ﾌ)せる意。
★立派な地方長官が転任したり退任したりするのを人民が惜しむことを言う。
類：攀轅扣馬（はんえんこうば）
「轅(ﾅｶﾞｴ)に攀(ｽｶﾞ)りて轍(ﾜﾀﾞﾁ)に臥(ﾌ)す」",
742,朝耕____,ちょうこうぼうん,◆２,暮耘,,＊『輟耕録-検田吏』,"➡朝耕暮耘（ちょうこうぼうん）
朝に耕し夕べに草切る。農耕に精を出すこと。〈漢検四字熟語辞典〉
★「耕」は、たがやす。
★「耘」は、くさぎる意。
「朝(ｱｼﾀ)に耕(ﾀｶﾞﾔ)し暮(ｸ)れに耘(ｸｻｷﾞ)る」",
743,失魂____,しっこんらくはく,◆２,落魄,,＊『不明』,"➡失魂落魄（しっこんらくはく）
ひどく驚き、慌てふためく。また、精神が不安定で奇怪な行動をすること。〈漢検四字熟語辞典〉
★「魂」は、天から受けた精神のたましい。
★「魄」は、地から受けた肉体のたましい。
類：失魂喪魄（しっこんそうはく）／類：失神落魄（しっしんらくはく）
「魂を失い魄を落とす」",
744,____衆流,せつだんしゅる,◆２,截断,,＊『石林詩話･上』,"➡截断衆流（せつだんしゅる）
俗世間の雑念妄想を断ち切ること。〈漢検四字熟語辞典〉
★「衆流」は、雑念妄想のたとえ。
★修行者が煩悩を断ち截(ｷ)ること。仏教の語。",
745,____生鳳,あそうせいほう,◆２,鴉巣,,＊『五灯会元･一二』,"➡鴉巣生鳳（あそうせいほう）
愚鈍な親がすぐれた子を生むたとえ。また、貧しい家からすぐれた人が出るたとえ。〈漢検四字熟語辞典〉
★鴉(ｶﾗｽ)の巣に鳳(ｵｵﾄﾘ)が生まれる意。
「鴉巣(ｱｿｳ)に鳳(ﾎｳ)を生(ｼｮｳ)ず」",
746,____結舌,どうもくけつぜつ,◆２,瞠目,,＊『茅盾-霜葉紅似二月花』,"➡瞠目結舌（どうもくけつぜつ）
驚いて呆然とすること。〈漢検四字熟語辞典〉
★「瞠目」は、驚いて目を見張ること。
★「結舌」は、舌を結ぶ意から、ものを言わないこと。
★酷く驚いて目をむき、舌をこわばらせてものが言えないさまをいう。
類：大驚失色（たいきょうしっしょく）",
747,____感激,きょうくかんげき,◆２,恐懼,,＊『新田次郎-新田義貞･下』,"➡恐懼感激（きょうくかんげき）
おそれかしこまって感激すること。相手に畏敬の念を持つ場合の情感。〈漢検四字熟語辞典〉",
748,____寡聞,ころうかぶん,◆２,孤陋,,＊『礼記-学記』,"➡孤陋寡聞（ころうかぶん）
学問が偏っていて狭く、見聞が少ないこと。〈漢検四字熟語辞典〉
★「孤陋」は、見識が狭くひとりよがり頑ななこと。
★「寡聞」は、見聞が少ないこと。
類：独学孤陋（どくがくころう）
「独学にして友無ければ則(ｽﾅﾜ)ち孤陋にして寡聞なり」",
749,尊皇____,そんのうじょうい,◆２,攘夷,,＊『経学歴史-経学変古時代』,"➡尊皇攘夷／尊王攘夷（そんのうじょうい）
天皇を尊び外敵を打ち払うこと。尊王論と攘夷論とが結びついた江戸時代末期の政治思想。〈漢検四字熟語辞典〉
★「攘」は、払いのける意。
★「夷」は、異民族･外敵の意。",
750,____流涕,せいそうりゅうてい,◆２,悽愴,"凄愴
淒愴",＊『孔叢子･儒服』,"➡悽愴流涕／凄愴流涕／淒愴流涕（せいそうりゅうてい）
悼み悲しんで涙を流す。〈漢検四字熟語辞典〉
★「悽愴」は、痛ましいほどに悼み悲しむさま。
★「涕」は、涙の意。",
751,烟波____,えんぱひょうびょう,◆２,縹渺,"縹緲
縹眇",＊『高山樗牛-清見潟日記』,"➡烟波縹渺／煙波縹渺／烟波縹緲／煙波縹緲／烟波縹眇／煙波縹眇（えんぱひょうびょう）
遠く広々とした水面がもやなどでけむって空と水面の境がはっきりしないさま。〈漢検四字熟語辞典〉
★「縹渺」は、遠くかすかなさま。",
752,____文弱,しゃしぶんじゃく,◆２,奢侈,,＊『徳富蘆花-思出の記』,"➡奢侈文弱（しゃしぶんじゃく）
おごり、贅沢を尽くし、文事ばかりにふけって、おとなしく、気が弱いこと。〈漢検四字熟語辞典〉
★「奢侈」は、分限を超えた暮らしをすること。
★「文弱」は、学問や詩文など、文事ばかりにふけって弱々しいこと。",
753,桑土____,そうどちゅうびゅう,◆２,綢繆,,＊『詩経-豳風･鴟鴞』,"➡桑土綢繆（そうどちゅうびゅう）
災難を事前に防ぐため準備をすること。〈漢検四字熟語辞典〉
★「綢繆」は、固めふさぐ、つくろう意。
★風雨が来る前に、鳥が桑の根（桑土）をとって巣の穴をふさぐことから。
類：綢繆牖戸（ちゅうびゅうゆうこ）／類：有備無患（ゆうびむかん）",
754,阿諛____,あゆべんねい,◆２,便佞,,＊『森鷗外-興津弥五右衛門の遺書』,"➡阿諛便佞（あゆべんねい）
口先でへつらって、人の気に入るようにずる賢く立ち回ること。〈漢検四字熟語辞典〉
★「阿諛」は、媚びへつらう。
★「便佞」は、口先は巧いが、誠意がないこと、また、そのような人の意。
類：阿諛追従（あゆついしょう）／類：阿諛曲従（あゆきょくしょう）／類：世辞追従（せじついしょう）／類：阿諛追随（あゆついずい）",
755,呉牛____,ごぎゅうぜんげつ,◆２,喘月,,＊『世説新語-言語』,"➡呉牛喘月（ごぎゅうぜんげつ）
誤解して必要以上におびえるたとえ。また、思い過ごしから要らぬ苦労をするたとえ。〈漢検四字熟語辞典〉
★「呉」は、中国南方の暑い土地。
★呉の牛は暑さのあまり、月を見ても太陽だと思って喘いだということから。
類：蜀犬吠日（しょくけんはいじつ）／類：懲羹吹膾（ちょうこうすいかい）
「呉牛、月に喘(ｱｴ)ぐ」",
756,国歩____,こくほかんなん,◆２,艱難,,＊『大学衍義補』,"➡国歩艱難（こくほかんなん）
国政が振るわず、国家の運命が危ういこと。〈漢検四字熟語辞典〉
★「国歩」は、国の歩みで、国家の命運のこと。
★「艱難」は、難儀すること、苦しむことの意。
★内憂外患が頻りにおこって、国が危うくなる意。",
757,虚静____,きょせいてんたん,◆２,恬淡,"恬澹
恬憺",＊『荘子-天道』,"➡虚静恬淡／虚静恬澹／虚静恬憺（きょせいてんたん）
私心や私欲がなく、心が平静なこと。〈漢検四字熟語辞典〉
★「虚静」は、心にわだかまりがなく、静かで安らかなこと。
★「恬淡／恬澹／恬憺」は、あっさりとしてこだわらない意。
類：虚無恬淡（きょむてんたん）",
758,____扁鵲,ぎばへんじゃく,◆２,耆婆,,＊『ささめごと･下』,"➡耆婆扁鵲（ぎばへんじゃく）
名医のたとえ。〈漢字ペディア〉
★「耆婆」は、古代インドの名医で、釈迦の弟子。
★「扁鵲」は、中国、春秋時代の名医。",
759,一字____,いちじほうへん,◆２,褒貶,,＊『杜預-春秋左氏伝集解･序』,"➡一字褒貶（いちじほうへん）
一字の使い分けによって、人を誉めたりけなしたりすること。儒教の五経の一つである「春秋(ｼｭﾝｼﾞｭｳ)」の表現様式を評した語。〈漢検四字熟語辞典〉
★「褒貶」は、褒めることと、貶(ｵﾄｼ)めること。
類：春秋筆法（しゅんじゅうひっぽう）／類：微言大義（びげんたいぎ）",
760,戎馬____,じゅうばこうそう,◆２,倥偬,,＊『不明』,"➡戎馬倥偬（じゅうばこうそう）
戦場にあって忙しく軍務を行うこと。軍事の生活をいう。〈漢検四字熟語辞典〉
★「戎馬」は、武器と軍馬のことから戦争の意。
★「倥偬」は、あわただしいこと。
類：兵馬倥偬（へいばこうそう）",
761,____獲珠,たんりかくしゅ,◆２,探驪,,＊『荘子-列禦寇』,"➡探驪獲珠（たんりかくしゅ）
驪竜の顎の下を探って珠玉を手に入れる。転じて、危険をおかして大きな利益を得るたとえ。また、要領を得た素晴らしい文章を作ることのたとえ。〈漢検四字熟語辞典〉
★「驪」は、驪竜のこと。黒色の竜。この竜の頷下には珠玉があるとされる。
類：探驪得珠（たんりとくしゅ）／類：驪竜之珠（りりょうのたま）／類：頷下之珠（がんかのたま）
「驪(ﾘ)を探(ｻｸﾞ)って珠(ｼｭ)を獲(ｳ)」",
762,____韋帯,れいじょういたい,◆２,藜杖,,＊『陳書-宣帝紀』,"➡藜杖韋帯（れいじょういたい）
質素なことの形容。〈漢検四字熟語辞典〉
★あかざ（藜）の茎で作った杖と、なめし皮（韋）の帯の意。いずれも粗末なもの。
類：土階三等（どかいさんとう）",
763,造言____,ぞうげんひご,◆２,蜚語,飛語,＊『不明』,"➡造言蜚語／造言飛語（ぞうげんひご）
根拠のないでたらめな噂。〈漢検四字熟語辞典〉
★「造言」は、根も葉もないでたらめ、作り事。
★「蜚語」は、誰が言うまでもなく伝わった根拠のないうわさ、流言のこと。
類：流言飛語（りゅうげんひご）",
764,厭聞____,"えんぶんよちょう
えんぶんよてい",◆２,飫聴,,＊『曽鞏-送江任序』,"➡厭聞飫聴（えんぶんよちょう／えんぶんよてい）
聞き飽きること。〈漢検四字熟語辞典〉
★「厭」と「飫」は、飽きる意。
★飽きるほど聞くということ。",
765,無病____,むびょうしんぎん,◆２,呻吟,,＊『不明』,"➡無病呻吟（むびょうしんぎん）
たいしたことはないのに大袈裟に騒ぎ立てること。また、ただ大袈裟に嘆息して見せるだけの真実味に乏しい詩文などのたとえ。〈漢検四字熟語辞典〉
★「呻吟」は、苦しみ呻く。
★病気でもないのに苦しげに呻きたてる意。
「無病にして呻吟す」",
766,____千里,こうげつせんり,◆２,皓月,皎月,＊『范仲淹-岳陽楼記』,"➡皓月千里／皎月千里（こうげつせんり）
明るく輝く月が、遠くまで照り渡るさま。〈漢検四字熟語辞典〉
★「皓月」は、明るく輝く月、明月のこと。",
767,攀竜____,"はんりょうふき
はんりゅうふき",◆２,附驥,,＊『三国志-呉書･呉主権伝-注』,"➡攀竜附驥（はんりょうふき／はんりゅうふき）
すぐれた人物に仕えることによって、自分も出世すること。〈漢検四字熟語辞典〉
★「攀」は、すがりつく。
★「驥」は、一日に千里を走るという名馬。
★竜に掴まり、驥につき従う意。
類：攀竜附鳳（はんりょうふほう）
「竜に攀(ﾖ)じ驥に附(ﾂ)く」",
768,狷介____,けんかいころう,◆２,固陋,,＊『不明』,"➡狷介固陋（けんかいころう）
固く志を守って世俗を受け入れないこと。また、自我を通して頑固なこと。〈漢検四字熟語辞典〉
★「狷介」は、かたく自分を守って人と相容れないこと。
★「固陋」は、視野が狭くてかたくななこと。
類：狷介孤高（けんかいここう）／類：狷介孤独（けんかいこどく）／類：小心狷介（しょうしんけんかい）／類：頑迷固陋（がんめいころう）",
769,蚤寝____,そうしんあんき,◆２,晏起,,＊『礼記-内側』,"➡蚤寝晏起（そうしんあんき）
夜早く寝て、朝遅く起きる。赤子や幼児のさま。〈漢検四字熟語辞典〉
★「蚤」は、夙に、早くの意。
★「晏」は、遅くの意。
「蚤(ﾊﾔ)く寝(ｲ)ね晏(ｵｿ)く起(ｵ)く」",
770,五行____,ごぎょうそうこく,◆２,相剋,相克,＊『春秋繁露-一三』,"➡五行相剋／五行相克（ごぎょうそうこく）
木･火･土･金･水の五つが互いに力を減じ合うこと。五行を歴代の王朝に当て嵌め変遷の順を理論づけた学説の一つ。〈漢検四字熟語辞典〉
★水は火に、火は金に、金は木に、木は土に、土は水に剋(ｶ)つのを相剋という。五行は中国古来の哲理で、天地の間に循環して万物を生じるもととなる五つの気(元素)のこと。
類：五行相勝（ごぎょうそうしょう）",
771,____𠮟咤,とっさしった,◆２,咄嗟,,＊『蘇軾-三国論』,"➡咄嗟𠮟咤／咄嗟叱咤（とっさしった）
わめき叫びながら大声で叱ること。〈漢検四字熟語辞典〉
★「咄嗟」は、嘆くこと、叱ること。
★「叱咤」は、大声で叱りつけること。",
772,韓信____,かんしんほふく,◆２,匍匐,蒲伏,＊『史記-淮陰侯伝』,"➡韓信匍匐／韓信蒲伏（かんしんほふく）
大きな目的のために一時の屈辱にも怒りをおさえ恥をしのぶこと。〈漢検四字熟語辞典〉
★「韓信」は、漢の高祖劉邦の臣で名将。漢の建国に功があった。
★「匍匐」は、腹ばいに進む意。
★韓信が腹這いになって股下をくぐる意。
★韓信が腹這いになって股下をくぐる意。
★韓信が若いころ淮陰(ﾜｲｲﾝ)の少年に蔑まれ、「お前は立派な長剣をぶらさげているが臆病風に吹かれているだけ。やれるものならそれで一突きしてみな。できないなら俺の股下をくぐれ」と言われた。韓信はじっと相手を見据えると、腹這いになって股下をくぐったという故事から。韓信の股くぐりという句で有名。",
773,____孤高,けんかいここう,◆２,狷介,,＊『亀井勝一郎-美術遍歴』,"➡狷介孤高（けんかいここう）
固く自分の意思を守って、他人と和合しないこと。〈漢検四字熟語辞典〉
★「狷介」は、自己を固く守って協調性に乏しいこと。
★「孤高」は、孤独で世俗に超然としている意。
類：狷介孤独（けんかいこどく）／類：孤独狷介（こどくけんかい）／類：狷介不屈（けんかいふくつ）／類：狷介固陋（けんかいころう）／類：頑迷固陋（がんめいころう）／類：風岸孤峭（ふうがんこしょう）／類：狷介孤独（けんかいこどく）",
774,____変幻,けっきへんげん,◆２,譎詭,,＊『斎藤拙堂-下岐蘇川記』,"➡譎詭変幻（けっきへんげん）
さまざまに奇異な様子にかわること。〈漢検四字熟語辞典〉
★「譎詭」は、いつわり欺く意に用いることが多いが、ここでは不思議で珍しいこと、またいろいろと変化すること。",
775,横行____,おうこうばっこ,◆２,跋扈,,＊『不明』,"➡横行跋扈（おうこうばっこ）
のさばって勝手気ままにふるまうこと。〈漢検四字熟語辞典〉
★「横行」は、勝手気ままに行動すること。
★「跋扈」は、のさばってわがままにふるまう意。
類：横行闊歩（おうこうかっぽ）／類：跳梁跋扈（ちょうりょうばっこ）／類：飛揚跋扈（ひようばっこ）",
776,悲歌____,ひかこうがい,◆２,慷慨,,＊『史記-項羽紀』,"➡悲歌慷慨（ひかこうがい）
道理に反することや社会の不正･乱れをいきどおって嘆くこと。〈漢検四字熟語辞典〉
★「悲歌」は、悲しげに歌うこと。
★「慷慨」は、憤り嘆く意。
★悲しげに歌い、憤り嘆くということ。
類：慷慨悲歌（こうがいひか）／類：悲憤慷慨（ひふんこうがい）",
777,雲壌____,うんじょうげつべつ,◆２,月鼈,,＊『坪内逍遥-小説神髄』,"➡雲壌月鼈（うんじょうげつべつ）
二つのものの違いやへだたりがあまりに大きいこと。〈漢字ペディア〉
★天と地(壌)、月と鼈(ｽｯﾎﾟﾝ)すっぽんのように違いすぎる意から。
類：雲壌懸隔（うんじょうけんかく）",
778,千荊____,せんけいばんきょく,◆２,万棘,,＊『徳冨蘆花-謀叛論』,"➡千荊万棘／千荆万棘（せんけいばんきょく）
非常に多くの困難があること。困難なことのたとえ。〈漢検四字熟語辞典〉
★「荊」と「棘」は、いばらのことで、とげのある草木の総称。
★いばらが非常に多い意から。
類：前途多難（ぜんとたなん）",
779,黒白____,こくびゃくこんこう,◆２,混淆,混交,＊『不明』,"➡黒白混淆／黒白混交（こくびゃくこんこう）
良いことと悪いことの区別を弁えないこと。〈漢検四字熟語辞典〉
★「黒白」は、物事の是非･善悪･正邪のたとえ。
★「混淆」は、入り交じること。",
780,朝憲____,"ちょうけんびんらん
ちょうけんぶんらん",◆２,紊乱,,＊『木下尚江-良人の自白･刊行日記』,"➡朝憲紊乱（ちょうけんびんらん／ちょうけんぶんらん）
合法的な手段に拠らないで、政府の転覆など、国家の基本的組織を破壊すること。すなわち暴力革命を行うことで、内乱罪の適用を受ける。〈日本国語大辞典〉
★「朝憲」は、国家が定めた法律や規則のこと。
★「紊乱」は、道徳や秩序が乱れる意。",
781,____趣味,ていかいしゅみ,◆２,低徊,"低回
彽徊",＊『高浜虚子-鶏頭･序』,"➡低徊趣味／低回趣味／彽徊趣味（ていかいしゅみ）
世俗を離れて、余裕ある心で自然や芸術にひたる態度。〈漢検四字熟語辞典〉
★「低徊」は、思いに耽り、行きつ戻りつするさま。
★自然主義への反発から夏目漱石が高浜虚子の「鶏頭」の序文で唱えたもの。",
782,玉兎____,ぎょくとぎんせん,◆２,銀蟾,,＊『白居易-中秋月』,"➡玉兎銀蟾／玉兔銀蟾（ぎょくとぎんせん）
月のこと。〈漢検四字熟語辞典〉
★「玉兎」は、月にすむといううさぎ。
★「銀蟾」は、月にすむというひきがえる。
★それぞれが転じて月の意。
類：玉蟾金兎（ぎょくせんきんと）",
783,落花____,らっかろうぜき,◆２,狼藉,,＊『和漢朗詠集･上』,"➡落花狼藉（らっかろうぜき）
落ちた花びらなどが入り乱れ取り散らかっているさま。また、女性に乱暴を働くこと。〈漢検四字熟語辞典〉
★「落花」は、花が散ること。
★「狼藉」は、狼が草を敷いて寝た跡が乱れていることから、乱暴なこと。また、乱暴な振る舞いの意。
★花が散り乱れているさまをいう。また、花を女性に見立てて、女性に乱暴なことをする意にも用いられる。
類：乱暴狼藉（らんぼうろうぜき）",
784,剽疾____,ひょうしつけいかん,◆２,軽悍,,＊『淮南子-兵略訓』,"➡剽疾軽悍（ひょうしつけいかん）
すばしこくて強いこと。〈漢検四字熟語辞典〉
★「剽疾」は、すばやいこと。
★「軽悍」は、すばやく猛々しいこと。",
785,____断機,かしんだんき,◆２,軻親,,＊『列女伝-鄒孟軻母』,"➡軻親断機（かしんだんき）
中途で志を捨ててはいけないという教え。〈漢検四字熟語辞典〉
★「軻親」は、孟軻(孟子)の母親の意。
★「断機」は、織り布を断ち切ること。
類：孟母断機（もうぼだんき）／類：断機之戒（だんきのいましめ）",
786,____皆空,ごうんかいくう,◆２,五蘊,,＊『般若心経』,"➡五蘊皆空（ごうんかいくう）
仏教で、人間界の現象･存在は一切空であるということ。〈漢検四字熟語辞典〉
★「五蘊」は、人間を形成する五つの要素。色(ｼｷ:肉体)･受(ｼﾞｭ:感覚)･想(ｿｳ:想像)･行(ｷﾞｮｳ:意志)･識(ｼｷ:判断)。
類：一切皆空（いっさいかいくう）",
787,____思服,ごびしふく,◆２,寤寐,,＊『詩経-周南･関雎』,"➡寤寐思服（ごびしふく）
寝ても覚めても忘れないこと。また、人を思う情が切なこと。〈漢検四字熟語辞典〉
★「寤寐」は、目覚めることと寝ること。
★「思服」は、常に心に思って忘れない意。
「寤寐(ｺﾞﾋﾞ)に思服(ｼﾌｸ)す」",
788,張王____,ちょうおうりちょう,◆２,李趙,,＊『曲洧旧聞･七』,"➡張王李趙（ちょうおうりちょう）
これといって取り柄のない平凡な人のこと。〈漢検四字熟語辞典〉
★張、王、李、趙はいずれも中国の姓のうち最もありふれたものであることから。
類：張三李四（ちょうさんりし）",
789,____土崩,ぎょらんどほう,◆２,魚爛,,＊『陳琳-為曹洪与魏文帝書』,"➡魚爛土崩（ぎょらんどほう）
国家や物事が崩壊すること。〈漢検四字熟語辞典〉
★「魚爛」は、魚がくさること。
★「土崩」は、積んだ土が崩れ落ちること。
類：土崩魚爛（どほうぎょらん）",
790,____長枕,たいきんちょうちん,◆２,大衾,,＊『蔡邕-協和婚賦』,"➡大衾長枕（たいきんちょうちん）
兄弟の仲睦まじいこと。また、交情が親密なこと。〈漢検四字熟語辞典〉
★「衾」は、寝るときに体を覆うもの。夜着。掛け布団。
★大きな夜着と長い枕。
★もとは夫婦の仲睦まじいことを言ったが、唐の玄宗が兄弟仲よく寝られるように長い枕に大きな掛け布団を作ったことから兄弟の仲睦まじいことのたとえとして用いられるようになった。
類：長枕大被（ちょうちんたいひ）／類：唐明友悌（とうめいゆうてい）",
791,声名____,せいめいろうぜき,◆２,狼藉,,＊『史記-蒙恬伝･索隠』,"➡声名狼藉（せいめいろうぜき）
評判を落として、それが回復しないこと。〈漢検四字熟語辞典〉
★「声名」は、よい評判のこと。名声。
★「狼藉」は、取り散らかして収拾のつかないこと。
★どうにもならないほど悪名がとどろいていること。
類：悪声狼藉（あくせいろうぜき）",
792,____術数,かんちじゅっすう,◆２,奸智,姦智,＊『不明』,"➡奸智術数／姦智術数（かんちじゅっすう）
よこしまな知恵と計略。悪だくみ。〈漢検四字熟語辞典〉
★「奸」は、よこしまの意。
★「術数」は、計略。
類：奸智術策（かんちじゅっさく）／類：権謀術数（けんぼうじゅっすう）／類：権謀術策（けんぼうじゅっさく）",
793,鳳友____,ほうゆうらんこう,◆２,鸞交,,＊『長生殿-絮閣』,"➡鳳友鸞交（ほうゆうらんこう）
男女間の情事、交接のたとえ。〈漢検四字熟語辞典〉
★「鳳」は、鳳凰。想像上の霊鳥。
★「鸞」は、鳳凰に似た想像上の霊鳥。
★鳳、鸞は、いずれも美しい鳥でその交わりを男女の情事にたとえたもの。
類：鳳友鸞諧（ほうゆうらんかい）",
794,仰観____,ぎょうかんふさつ,◆２,俯察,,＊『易経-繫辞･上』,"➡仰観俯察（ぎょうかんふさつ）
仰いで天文を見、うつむいて地理を知ること。〈漢検四字熟語辞典〉
★仰いだり、うつむいたりして観察する意。
類：俯察仰観（ふさつぎょうかん）",
795,____屈節,ひきゅうくっせつ,◆２,卑躬,,＊『文明小史-第三〇回』,"➡卑躬屈節（ひきゅうくっせつ）
主義主張を変えてまで、人におもねりこびへつらうこと。〈漢検四字熟語辞典〉
★「卑躬」は、腰を屈めて頭を垂れること。
★「屈節」は、自分の主義主張を曲げる意。
類：卑躬屈膝（ひきゅうくっしつ）／類：阿諛追従（あゆついしょう）
「躬(ﾐ)を卑(ｲﾔ)しくし節(ｾﾂ)を屈(ｸｯ)す」",
796,____大度,かったつたいど,◆２,豁達,"闊達
濶達",＊『陸䞇-翰苑集巻十五･興元論解姜公輔状』,"➡豁達大度／闊達大度／濶達大度（かったつたいど）
気持ちがからりとしていて、度量が広いこと。〈漢検四字熟語辞典〉
★「豁達」と「大度」は、ともに物にこだわらない、度量が広い意。
類：寛仁大度（かんじんたいど）",
797,狐裘____,こきゅうこうしゅう,◆２,羔袖,,＊『春秋左氏伝-襄公一四年』,"➡狐裘羔袖（こきゅうこうしゅう）
全体としては立派だが良く見れば多少の難があるというたとえ。〈漢検四字熟語辞典〉
★「狐裘」は、狐の毛で作った高価なかわごろも。
★「羔袖」は、小羊の皮で作った安価な袖。
★高価なかわごろもを着て立派に見えるが、袖が安価な小羊の皮では釣り合いがとれないの意。
類：山藪蔵疾（さんそうぞうしつ）／類：白璧の微瑕（はくへきのびか）
「狐裘にして羔袖す」",
798,馬鹿____,ばかいんぎん,◆２,慇懃,,＊『仮名草子-身の鏡･中』,"➡馬鹿慇懃（ばかいんぎん）
度を超して丁寧なこと。馬鹿丁寧。また、慇懃無礼なこと。〈漢検四字熟語辞典〉
★「慇懃」は、丁寧なこと。ねんごろなこと。
類：馬鹿丁寧（ばかていねい）",
799,____亢進,しんきこうしん,◆２,心悸,,＊『高見順-故旧忘れ得べき･一』,"➡心悸亢進／心悸昂進（しんきこうしん）
心臓の鼓動が速く激しくなること。心臓病や精神的興奮によって心臓の動悸が激しく急速になるさまをいう。〈漢検四字熟語辞典〉
★「心悸」は、心臓の鼓動、動悸。
★「亢進」は、昂ること。",
800,____歯寒,しんぼうしかん,◆２,脣亡,唇亡,＊『春秋左氏伝-哀公八年』,"➡脣亡歯寒／唇亡歯寒（しんぼうしかん）
密接な関係にあるものに一方が滅びると片方も危うくなること。〈漢検四字熟語辞典〉
★脣(ｸﾁﾋﾞﾙ)がなくなると歯が寒くなる意から。
類：亡脣寒歯（ぼうしんかんし）
「脣亡びて歯寒し」",
