2027,基址,◆３,きし,,"┌建物の土台。転じて、物事が成り立つもと。〈漢字源〉
┌土台。いしずえ。もとい。≒基礎、基趾〈漢字ペディア〉
◇漢字ペディア大見出し",
2028,谿壑,◆３,けいがく,,"┌大きく深い谷。〈漢字源〉
┌1.大きい谷。深い谷。
└2.強い欲望。〈漢字ペディア〉
◇漢字ペディア大見出し",
2029,詼諧,◆３,かいかい,,"┌こっけいな言動をしてふざけること。おどけ。諧謔(ｶｲｷﾞｬｸ)。〈大辞泉〉
┌おどけること。たわむれ。冗談。≒諧謔〈漢字ペディア〉
┌おどけたわむれる。≒滑稽、諧謔、戯謔〈字源〉
◇漢字ペディア大見出し",
2030,澄瑩,◆３,ちょうえい,,すきとおっていて明るいこと。〈漢字源〉,
2031,鈍瞎漢,◆３,どんかつかん,,"┌にぶくて道理のわからない男。〈大辞林〉
┌にぶくて道理のわからない男。頭が悪くて理解力のない者。〈日本国語大辞典〉",
2032,箒掃,◆３,そうそう,,"┌ほうきにて掃く。〈字源〉
┌ほうきで掃くこと。〈新大字典〉",
2033,娜娜,◆３,だだ,,"┌なよなよと揺れ動くさま。また、しなやかなさま。〈漢字源〉
┌やわらかにして長いさま。〈字源〉
┌しなやかにゆれるさま。〈字通〉",
2034,聳懼,◆３,しょうく,,"┌棒立ちになって怖がる。≒竦懼〈新漢和大字典〉
┌おそれる。〈字通〉
┌おそれおののくこと。悚懼。〈日本国語大辞典〉
◇漢字ペディア小見出し",
2035,嬪儷,◆３,ひんれい,,"┌つれあい。〈字源〉
┌つれあい。〈字通〉",
2036,薨奄,◆３,こうえん,,逝去。〈字通〉,
2037,屠狗,◆３,とく,,"┌犬を屠る。〈字通〉
┌1.犬を殺す。
├2.犬を殺し、その肉を売るのを職業とする人。犬殺し。
└3.転じて、いやしい職業に従事する者のたとえ。〈漢字源〉
┌犬を殺す。〈日本国語大辞典〉
◇漢字ペディア下付き",
2038,俾倪,◆３,へいげい,,"┌≒睥睨
├1.横目でにらむこと。尻目(ｼﾘﾒ)に見ること。
└2.あたりをにらみつけて勢いを示すこと。〈漢字ペディア〉
┌1.城壁の低い垣の間から見下ろすこと。また、城壁の低くなった所。
├2.横目でにらむこと。しり目にかける。≒睥睨
└3.ひめがき。≒埤堄〈漢字源〉
◇漢字ペディア大見出し",
2039,嵌空,◆３,かんくう,,"┌1.ほら穴。
└2.すきとおるような美しさ。〈漢字源〉
┌うつろ。〈字源〉
┌ひろびろとしたさま。〈字通〉
◇漢字ペディア小見出し",
2040,瑣屑,◆３,させつ,,"┌細かく。わずらわしい。〈字通〉
┌くだくだしく細か。≒煩細、瑣砕〈字源〉",
2041,氈幄,◆３,せんあく,,"┌1.フェルトのとばり。
├2.毛氈(ﾓｳｾﾝ:獣毛と綿糸をまぜて荒く織った幅の広い敷物)をはりめぐらした家。
└3.匈奴のこと。〈漢字源〉
┌≒氈帳
├1.毛氈のとばり。毛氈を張り巡らした家。北方の民族、匈奴の家。
└2.匈奴。〈漢辞海〉",
2042,園廬,◆３,えんろ,,"┌1.田園と小屋。
└2.田園にある小屋。〈漢字源〉
┌田園と屋敷。〈字通〉",
2043,鼇頭,◆３,ごうとう,,"┌1.書物の本文の上の空欄。また、そこに書きつけた注記。頭注。
└2.官吏登用試験に首席で及第した者。〈大辞泉〉
┌1.書物の本文の上にある余白。また、そこにつけた注釈。
└2.中国で、科挙に主席で合格した者。〈漢字ペディア〉
◇漢字ペディア大見出し",
2044,蕭疏,◆３,しょうそ,,さびしくまばら。〈字通〉,
2045,咤叱,◆３,たしつ,,"┌大声でしかりとばす。〈新漢和大字典〉
┌したうちしてしかる。≒叱咤。〈字源〉",
2046,詭妄,◆３,きもう,きぼう,"┌こじつけた嘘。でたらめ。〈漢字源〉
┌いつわり。でたらめ。〈漢字ペディア〉
◇漢字ペディア大見出し",
2047,弄璋,◆３,ろうしょう,,"┌男の子が生まれること。〈漢字源〉
┌男の子が生まれること。⇔弄瓦〈漢字ペディア〉
★昔、中国では男の子が生まれると璋(ﾀﾏ)をおもちゃとして与えてかわいがり、女の子が生まれると瓦(ｶﾞ:素焼きの紡錘車)のおもちゃとして与えたという故事による。〈漢字源〉
◇漢字ペディア大見出し",
2048,瞑臥,◆３,めいが,,眠る。〈字通〉,
2049,醴漿,◆３,れいしょう,,"┌あま酒。〈字通〉
┌あまざけ。〈字源〉
┌甘酒。祭礼用に使われた。≒醴酒〈漢辞海〉",
2050,楚愴,◆３,そそう,,鼻がつんとするつらい感じ。〈漢字源〉,
2051,颶母,◆３,ぐぼ,,"┌台風の前兆の、虹や太陽にかかるかさ。〈新漢和大字典〉
┌台風の前兆としてあらわれる虹。〈字通〉",
2052,慓悍,◆３,ひょうかん,,"≒剽悍
┌動作がすばやく、気性がきつくて強いこと。〈漢字ペディア〉
┌すばしこくて荒々しい。〈漢字源〉
◇漢字ペディア大見出し",
2053,懽懌,◆３,かんえき,,よろこぶ、よろこび。≒悦懌、欣懌〈字源〉,
2054,髦彦,◆３,ぼうげん,,"┌すぐれる。≒俊傑〈字通〉
┌すぐれたる士。〈字源〉",
2055,摧折,◆３,さいせつ,,"┌1.うちこわす。
└2.相手の勢力などをくじいてほろぼす。〈漢字源〉
┌くじき折ること。樹木などが折れること。勢いがくじけることや威勢に屈することをもいう。〈日本国語大辞典〉",
2056,縲囚,◆３,るいしゅう,,"┌とらえて、つながれる。〈字通〉
┌囚人。≒累囚〈大辞林〉",
2057,飄疾,◆３,ひょうしつ,,"┌風のようにはやい。〈新漢和大字典〉
┌すみやか。〈字源〉
◇漢字ペディア小見出し",
2058,擒賊,◆３,きんぞく,,賊をとらえる。〈字源〉,
2059,芬芬,◆３,ふんぷん,,"┌1.かんばしいさま。よいかおりがするさま。
└2.においが強く感じられるさま。〈漢字ペディア〉
┌芳気の高くかおるさま。また、広く悪臭の漂うさまをもいう。〈日本国語大辞典〉
◇漢字ペディア大見出し",
2060,旆旌,◆３,はいせい,,"┌旗。〈漢字源〉
┌はた。〈字源〉
┌はた。〈漢辞海〉
◇漢字ペディア小見出し",
2061,洲嶼,◆３,しゅうしょ,,"┌中洲。〈字通〉
┌州と島。〈大辞泉〉
┌川の中の小島。川にできた砂地の陸。〈漢字ペディア〉
◇漢字ペディア大見出し",
2062,呵詬,◆３,かこう,,しかり、ののしる。〈漢字源〉,
2063,暄和,◆３,けんわ,,"┌あたたかくのどか。〈漢字源〉
┌暖かくのどか。≒暖和〈字源〉",
2064,攢柯,◆３,さんか,,茂った枝。〈字通〉,
2065,榾柮,◆３,こつとつ,こっとつ,"┌たき火にする木の切れ端。ほた。〈漢字源〉
┌木ぎれ。木材。〈新大字典〉
★「榾柮」で「ほた」とも読む。〈漢字ペディア〉
◇漢字ペディア小見出し",
2066,飄瓦,◆３,ひょうが,,"┌屋根から偶然に舞い上がって落ちてくる瓦。天災のこと。〈新漢和大字典〉
┌屋根より落ちてくる瓦。天災の意。〈字源〉
★怒気(ﾄﾞｷ)ある者(ﾓﾉ)も飄瓦は咎(ﾄｶﾞ)めず…怒りっぽい人でも、風に飛ばされて落ちてくる瓦(ｶﾜﾗ)に対しては腹を立てるわけにはいかない。天災には文句がいえないというたとえ。〈故事俗信ことわざ大辞典〉",
2067,肆掠,◆３,しりゃく,,刑死者をさらし、また笞杖の刑を加える。〈字通〉,
2068,魏魏,◆３,ぎぎ,,"┌まるく盛り上がって大きいさま。≒巍巍〈新漢和大字典〉
┌1.山などの高く大きいさま。
└2.徳の高く尊いさま。〈大辞泉〉
┌山や岩が高く大きいさま。≒巍巍〈漢字ペディア〉
◇漢字ペディア大見出し",
2069,棍徒,◆３,こんと,,"┌無頼の徒をいう。悪漢。〈字源〉
┌ごろつき。ならず者。〈漢字源〉
◇漢字ペディア小見出し",
2070,宮槐,◆３,きゅうかい,,宮中の庭に生えているえんじゅの木。〈漢字源〉,
2071,凹嶮,◆３,おうけん,,おちこんでけわしい。〈字通〉,
2072,偃息,◆３,えんそく,,"┌1.寝ころんで休む。
└2.物事が終わりになる。〈漢字源〉
┌寝ころんで休むこと。いこうこと。≒偃憩〈漢字ペディア〉
◇漢字ペディア大見出し",
2073,拱璧,◆３,きょうへき,,"┌大玉璧。〈字通〉
┌ひとかかえもあるほどの大きな玉。〈漢字源〉
◇漢字ペディア下付き",
2074,遐瞰,◆３,かかん,,"┌遠方を見下ろす。〈字源〉
┌遠く見下ろす。〈字通〉",
2075,殀寿,◆３,ようじゅ,,"┌若死にと長生き。〈字通〉
┌若死にと長生き。≒夭寿〈漢字源〉
◇漢字ペディア小見出し",
2076,氛埃,◆３,ふんあい,,"┌大気中に飛散するちり。〈漢字源〉
┌けがれたるほこり。≒塵埃〈字源〉
◇漢字ペディア下付き",
2077,肆侈,◆３,しし,,奢侈(ｼｬｼ:度をこえて贅沢なこと。身分不相応な暮らしをすること。)をきわめる。〈字通〉,
2078,漏泄,◆３,ろうえい,ろうせつ,"┌1.水が漏れる。また、もらす。
└2.機密や、隠し事が知られる。また、それを知らせる。〈漢字源〉
┌秘密などがもれること。また、もらすこと。≒漏洩〈漢字ペディア〉
◇漢字ペディア大見出し",
2079,鼴腸,◆３,えんちょう,,もぐらもちの腹。小度量にたとえる。〈字通〉,
2080,偕行,◆３,かいこう,,"┌1.ともに行う。また、ともに行われる。
└2.人といっしょにいく。同伴する。〈漢字源〉
┌1.ともに行うこと。
└2.一緒に行くこと。〈漢字ペディア〉
◇漢字ペディア大見出し",
2081,鶻淪,◆３,こつりん,,"┌物事がいりまじって、はっきりしないさま。〈漢字源〉
┌未分の状態。≒鶻崙(ｺﾂﾘﾝ)〈字通〉",
2082,魍魅,◆３,もうみ,,"┌すだま。〈字通〉
┌水中の怪精。〈字源〉
◇漢字ペディア小見出し",
2083,鼻鼾,◆３,びかん,,"┌いびき。〈漢字源〉
┌いびき。〈漢辞海〉
◇漢字ペディア下付き",
2084,圭璋,◆３,けいしょう,,"┌≒珪璋
├1.儀式のとき、飾りに用いる。
└2.人柄の上品なことのたとえ。〈漢字源〉
┌礼式に用いる玉。≒珪璋〈大辞林〉
┌儀式で用いる尊い玉。〈漢字ペディア〉
◇漢字ペディア大見出し",
2085,誅鋤,◆３,ちゅうじょ,,"┌1.鋤(ｽｷ)で掘りおこして雑草を根絶やしにすること。
└2.悪人などを殺して絶滅すること。〈大辞泉〉
┌1.草などを根からすっかり抜き取ること。
└2.罪のある者をころし、絶やすこと。〈漢字ペディア〉
◇漢字ペディア大見出し",
2086,友于,◆３,ゆうう,,"┌1.兄弟が仲良くすること。
└2.仲の良い兄弟。〈漢字源〉
┌兄弟の仲が良いこと。転じて、兄弟。はらから。〈日本国語大辞典〉
◇漢字ペディア下付き",
2087,瓠犀,◆３,こさい,,"┌ひさごの中のたね。美人の白くきれいにならんだ歯にたとえる。〈漢字源〉
┌ひさごの種子。白く並んだ美人の歯をたとえて言う語。〈日本国語大辞典〉
◇漢字ペディア小見出し",
2088,香篝,◆３,こうこう,,ふせご。〈字源〉,
2089,臠婿,◆３,れんせい,,"┌天子のむすめむこ。また、後世、科挙(官吏登用試験)の進士の及第者の中から婿を選ぶこと。〈新漢和大字典〉
┌婿選び。〈字通〉
┌天子の女壻。後世、進士及第者の中から婿を選ぶことをいう。〈新大字典〉",
2090,摘蕾,◆３,てきらい,,大きな花を咲かせるなどのために、一つだけ残して余分のつぼみを摘み取ること。〈大辞泉〉,
2091,夏凊,◆３,かせい,,"夏の暑さを和らげるために涼しくする方法をとること。〈漢字源〉
★冬温(ﾄｳｵﾝ)夏凊…冬あたたかくし、夏すずしくする。子が両親につくべき心がけ。〈漢辞海〉",
2092,篩骨,◆３,しこつ,,"┌頭蓋骨の一部。鼻腔の上壁および側壁と鼻中隔の上部を構成する複雑な形の骨。その一部に多数の嗅神経の通る小孔が篩(ﾌﾙｲ)のように開いている。〈大辞林〉
┌頭蓋骨(ｽﾞｶﾞｲｺﾂ)の一部。鼻腔と前頭蓋骨窩(ｶ)・両眼窩との間にある複雑な形の骨。その一部に多数の嗅(ｷｭｳ)神経の通る小さいあなが篩(ﾌﾙｲ)のように開いている〈漢字ペディア〉
◇漢字ペディア大見出し",
2093,繫匏,◆３,けいほう,,"┌棚にかかれるふくべ。転じて、ふくべの棚にかかりてなすことなきが如く、何事をもなさず、徒に日を過ごすにたとえる。〈字源〉
┌棚にぶらさがっているふくべ。無用･無為。≒匏繫〈字通〉",
2094,疵厲,◆３,しれい,,"┌≒疵癘
├1.病気。
└2.たたり。わざわい。〈漢字源〉
┌傷つける。悪気に触れる。≒疵癘〈字通〉
◇漢字ペディア小見出し",
2095,衍溢,◆３,えんいつ,,"┌川の水などが満ち溢れる。〈新漢和大字典〉
┌満ち溢れる。〈字通〉",
2096,霊輀,◆３,れいじ,,"┌ひつぎぐるま。〈漢字源〉
┌霊柩車を乗せる輀車(ｼﾞｼｬ:貴人の葬儀に際して、棺を載せて運ぶ車)。柩を乗せて運ぶ車。〈日本国語大辞典〉
◇漢字ペディア下付き",
2097,棺槨,◆３,かんかく,,"┌内と外と二重になったかんおけ。〈新漢和大字典〉
┌遺体を納める箱。ひつぎ。〈大辞泉〉
┌内と外と二重になったひつぎ。≒棺椁〈漢字ペディア〉
◇漢字ペディア大見出し",
2098,飽飫,◆３,ほうよ,,"┌腹一杯に食う。〈字通〉
┌飽くまで食らう。〈字源〉
┌腹いっぱい、十分に食べる。〈漢辞海〉",
2099,堙滅,◆３,いんめつ,,"┌あとかたのないようにうずもれて消える。また、うずめて消す。〈漢字源〉
┌うずもれてなくなること。ほろびること。また、消えてなくなること。≒隠滅、湮滅〈漢字ペディア〉
◇漢字ペディア大見出し",
2100,奄藹,◆３,えんあい,,雲気がたちこめる。〈字通〉,
2101,訓誨,◆３,くんかい,,"┌教えさとすこと。教誨。〈大辞泉〉
┌おしえさとすこと。≒教誨〈漢字ペディア〉
◇漢字ペディア大見出し",
2102,夾輔,◆３,きょうほ,,"┌補佐する。〈字通〉
┌左右から助けること。〈日本国語大辞典〉
◇漢字ペディア小見出し",
2103,娉命,◆３,へいめい,,"┌夫婦の約束。婚約。〈新大字典〉
┌結婚の約束。〈字源〉",
2104,茆廬,◆３,ぼうろ,,かやぶき。〈字通〉,
2105,齔童,◆３,しんどう,,"┌乳歯が抜けかわって永久歯になる年ごろの子ども。7、8歳の子ども。〈新漢和大字典〉
┌歯の抜けかわる年頃のこども。≒童齔〈字源〉
┌歯が抜けかわる年頃の子供。6、7歳の小児。〈新大字典〉
◇漢字ペディア小見出し",
2106,絃妓,◆３,げんぎ,,"┌芸者。うたいめ。〈大辞林〉
┌(国)三味線をひく歌い女。≒芸妓〈字源〉",
2107,岌岌,◆３,きゅうきゅう,,"┌1.高いさま。
├2.危ういさま。
└3.動きの速いさま。〈大辞林〉
┌1.傾斜が急で高いさま。
└2.危険なさま。不安で、はらはらするさま。〈新漢和大字典〉
┌高く危ういさま。〈字通〉
┌1.山が高くけわしいさま。
└2.見るからに危険なさま。〈漢字ペディア〉
◇漢字ペディア大見出し",
2108,嵎夷,◆３,ぐうい,,"┌日の出る所。〈字通〉
┌日の出るといわれる東方の地。〈新大字典〉
◇漢字ペディア小見出し",
2109,層巓,◆３,そうてん,,重なった山のいただき。〈漢字源〉,
2110,矍矍,◆３,かくかく,,"┌1.目をきょろきょろさせて落ち着かないさま。
├2.すばやく走るさま。きびきびしたさま。
└3.活発で休まないさま。〈漢字源〉
┌1.きょろきょろと落ち着かない。
└2.疾走するさま。〈字通〉",
2111,生魄,◆３,せいはく,,"┌1.陰暦16日の月。≒既望
└2.たましい。生き霊。〈大辞泉〉
┌1.陰暦の16日の月（≒既望）。また、陰暦の16日。死魄に対していう語。
└2.生霊をいう。たましい。〈日本国語大辞典〉
◇漢字ペディア下付き",
2112,鈞枢,◆３,きんすう,,物のかなめとなるもの。また、転じて、国の要職。大臣。〈新漢和大字典〉,
2113,繙訳,◆３,はんやく,ほんやく,"┌他の言語文字を訳し写す。≒翻訳〈字通〉
┌ある言語で表現された内容を、他の言語に直して表現すること。≒翻訳〈新漢和大字典〉",
2114,徂落,◆３,そらく,,"┌天子が死ぬこと。〈漢字源〉
┌1.天子が死ぬ。崩御。
└2.衰退する。消えゆく。〈漢辞海〉",
2115,負恃,◆３,ふじ,,"┌たよる。たのみにする。〈漢字源〉
┌たのみにす。〈字源〉
◇漢字ペディア小見出し",
2116,衢巷,◆３,くこう,,"┌ちまた。〈字通〉
┌ちまた。≒街巷〈字源〉
◇漢字ペディア小見出し",
2117,宋襄,◆３,そうじょう,,"中国、春秋時代の宋王、襄公のこと。〈大辞泉〉
★宋襄の仁(ｼﾞﾝ)…無益の情け。つまらない情けをかけてひどい目にあうこと。〈大辞泉〉",
2118,雕悍,◆３,ちょうかん,,鷲のように猛々しい。〈漢字源〉,
2119,炳誡,◆３,へいかい,,"┌明らかにいましめること。いましめ。〈大辞林〉
┌あきらかないましめ。炯戒(ｹｲｶｲ)。〈日本国語大辞典〉",
2120,槁悴,◆３,こうすい,,"┌1.草木が枯れしぼむ。
└2.病気や貧乏などで、やせたり、やつれたりすること。〈漢字源〉
┌1.草木がかれしぼむ。
└2.やつれる。〈字源〉",
2121,眺矚,◆３,ちょうしょく,,"┌遠くをじっとながめる。〈漢字源〉
┌遠くながめる。〈字源〉
┌ながめみること。眺望。〈日本国語大辞典〉
◇漢字ペディア下付き",
2122,慍色,◆３,うんしょく,おんしょく,"┌むっと怒りを含んだ顔つき。〈漢字源〉
┌腹を立てて、むっとした顔つき。おんしょく。〈大辞泉〉
◇漢字ペディア小見出し",
2123,凜慄,◆３,りんりつ,,"1.さむざむとしたさま。
2.恐れおののくさま。〈漢字源〉
◇漢字ペディア下付き",
2124,繚垣,◆３,りょうえん,,"┌めぐらした牆。〈字通〉
┌囲いめぐらしてあるかきね。〈新漢和大字典〉
◇漢字ペディア小見出し",
2125,慵懶,◆３,ようらん,,"┌1.めんどうくさい。
└2.ものぐさ。〈漢字源〉
┌ものうくなまける。≒慵惰〈字源〉
┌だらだらおこたるさま。≒慵嬾、慵惰〈漢辞海〉",
2126,兵戈,◆３,へいか,,"┌1.ほこ。
└2.戦争。〈漢字源〉
┌戦争により起きる火災。≒兵燹、戦火
└2.戦争。≒戦火〈漢字ペディア〉
◇漢字ペディア大見出し",
2127,尖峭,◆３,せんしょう,,尖(ﾄｶﾞ)って鋭く切り立つこと。〈大辞林〉,
2128,誑誕,◆３,きょうたん,,"┌ほら。でたらめ。〈字通〉
┌うそ。でたらめ。〈新漢和大字典〉",
2129,拿獲,◆３,だかく,,"┌罪人などを捕まえる。〈漢字源〉
┌罪人などをとらえること。つかまえること。≒拿捕、捕獲〈漢字ペディア〉
◇漢字ペディア大見出し",
2130,掖垣,◆３,えきえん,,"┌1.宮殿の両側にある垣根。転じて、宮中･御所のこと。
└2.唐代、門下省･中書省のこと。〈漢字源〉
┌天子の宮殿近くにある垣。転じて、宮廷、御所。〈日本国語大辞典〉
◇漢字ペディア小見出し",
2131,搴裳,◆３,けんしょう,,"┌衣服のすそをかかげる。〈漢字源〉
┌すそをからげる。〈漢辞海〉",
2132,擅断,◆３,せんだん,,"┌自分ひとりで物事をきめる。〈漢字源〉
┌自分だけで勝手に物事を決めること。≒専断〈漢字ペディア〉
◇漢字ペディア大見出し",
2133,敞豁,◆３,しょうかつ,,ひろくうちひらける。〈字源〉,
2134,衾褥,◆３,きんじょく,,"┌掛布団と、敷布団。広く、夜具のこと。〈新漢和大字典〉
┌臥具。〈字通〉
┌ふすまと、しとね。掛けぶとんと敷きぶとん。夜具。〈漢字ペディア〉
◇漢字ペディア大見出し",
2135,嶮岨,◆３,けんそ,,"道などがけわしいさま。また、その場所。≒険阻〈漢字ペディア〉
◇漢字ペディア大見出し",
2136,誥誓,◆３,こうせい,,"┌1.｢書経｣の中の、天子のいましめのことば(酒誥･洛誥など)と、天子の誓いのことば(湯誓･牧誓など)。
├2.天子が下につげる文と、行軍中に天子が誓う文。
└3.つげて誓う。〈新漢和大字典〉
┌尚書の六誓七誥など、政治的な文章。〈字通〉",
2137,暘烏,◆３,ようう,,"┌太陽のこと。〈漢字源〉
┌日の異名。≒陽烏〈字源〉",
2138,荊杞,◆３,けいき,,"┌1.いばらとクコ。ともに、荒地に生える雑木。
└2.悪臣のたとえ。〈漢字源〉
┌いばらとクコ。〈字通〉",
2139,鉄枴,◆３,てっかい,,"┌鉄製のつえ。〈漢字源〉
┌鉄でできた杖(ﾂｴ)。鉄杖(ﾃﾂｼﾞｮｳ)。〈漢字ペディア〉
◇漢字ペディア大見出し",
2140,鮫鰐,◆３,こうがく,,★鮫鰐の淵(ﾌﾁ)…サメやワニのすむ淵。凶悪な賊のすみかのたとえ。〈新漢和大字典〉,
2141,茵蓐,◆３,いんじょく,,"┌しとね。しきもの。〈字通〉
┌しとね。敷物。≒茵褥〈新大字典〉
◇漢字ペディア小見出し",
2142,凋槁,◆３,ちょうこう,,"┌しぼみ枯れる。〈漢字源〉
┌しぼみかれる。≒凋枯、枯槁〈字源〉",
2143,榴華,◆３,りゅうか,,ざくろの花。〈漢字源〉,
2144,誚譲,◆３,しょうじょう,,"┌しかり咎(ﾄｶﾞ)める。〈新漢和大字典〉
┌責める。〈字通〉
┌責めとがめること。しかり責めること。譴責。〈日本国語大辞典〉
┌せめる。≒譴責〈字源〉
┌詰責すること。〈新大字典〉
◇漢字ペディア小見出し",
2145,傲兀,◆３,ごうごつ,ごうこつ,"┌たかぶりて屈せざるさま。尊大にかまえる。≒傲岸〈字源〉
┌たかぶって屈しないさま。〈新大字典〉
┌おごったさま。≒傲岸〈漢辞海〉",
2146,孤櫂,◆３,ことう,,一艘だけ、ぽつんと浮いている船。〈漢字源〉,
2147,亀鈕,◆３,きちゅう,,"┌亀の形を刻んだ、印のつまみ。〈漢字源〉
┌亀の形をした印材のつまみ。〈字通〉",
2148,餞筵,◆３,せんえん,,"┌送別の宴。〈字通〉
┌送別の小宴。〈漢字源〉
┌送別のさかもり。〈字源〉",
2149,甘汞,◆３,かんこう,,"┌塩化水銀の通称。〈大辞泉〉
┌塩化第一水銀の別称。無色の結晶で、水に溶けにくい。下剤などの薬用に用いる。〈漢字ペディア〉
◇漢字ペディア大見出し",
2150,誦諫,◆３,しょうかん,,"┌いましめになる歌をうたっていさめる。〈新漢和大字典〉
┌諫言をとなえる。〈字通〉",
2151,湃湃,◆３,はいはい,,"┌波の声。〈字源〉
┌波の相うつ音。〈字通〉",
2152,矮陋,◆３,わいろう,,"┌1.背が低くて醜いこと。
└2.家などが、小さくてむさくるしいこと。〈新大字典〉
┌1.背たけが低く、みにくい。
└2.家などが小さくて、むさくるしい。〈漢字源〉",
2153,滔蕩,◆３,とうとう,,"┌1.広大なさま。
└2.大きくゆれ動く。〈漢字源〉
┌ほしいまま。〈字通〉
◇漢字ペディア小見出し",
2154,鈕鉤,◆３,ちゅうこう,,こはぜ。〈字通〉,
2155,餬口,◆３,ここう,,"┌ほそぼそと暮らしを立てること。生計。よすぎ。くちすぎ。≒糊口〈大辞泉〉
┌生計を立てること。口すぎ。≒糊口〈漢字ペディア〉
◇漢字ペディア大見出し",
2156,瀛寰,◆３,えいかん,,"┌海と陸の総称。世界。〈漢字源〉
┌世界。〈漢辞海〉",
2157,茱萸,◆３,しゅゆ,,"┌木の名。落葉低木で、初夏に黄色の小花をつける。ゴシュユ。〈新漢和大字典〉
┌ゴシュユの別称。〈漢字ペディア〉
◇漢字ペディア大見出し",
2158,熄滅,◆３,そくめつ,,"┌1.滅びてなくなる。
└2.物事がやむ。また、やめる。〈漢字源〉
┌1.消えてなくなること。
└2.物事がやむこと。また、やめること。〈漢字ペディア〉
◇漢字ペディア大見出し",
2159,車輛,◆３,しゃりょう,,"乗客や荷物を輸送する自動車や列車、電車などの総称。≒車両〈漢字ペディア〉
◇漢字ペディア大見出し",
2160,鈑金,◆３,ばんきん,,"≒板金
┌1.切り金の一。金を板のように薄く打ち延ばしたもの。
└2.金属板や帯板を、常温のまま曲げたりしぼったりして加工すること。〈大辞泉〉
┌1.金属を薄く板のように打ちのばしてつくること。また、そのもの。いたがね。
└2.金属板を加工すること。また、そのもの。〈漢字ペディア〉
◇漢字ペディア大見出し",
2161,藕芽,◆３,ぐうが,,蓮の芽。婦人の指にたとえる。〈字通〉,
2162,麾鉞,◆３,きえつ,,"┌さしず用の旗と、まさかり。ともに大将が用いる。〈新漢和大字典〉
┌さしず旗と鉞(ﾏｻｶﾘ)。将軍の指揮に用いる。〈字通〉
┌大将のさしず旗と、まさかり。〈漢字ペディア〉
◇漢字ペディア大見出し",
2163,疆陲,◆３,きょうすい,,国境。辺境。〈字通〉,
2164,繽繽,◆３,ひんぴん,,"┌多いさま。〈字通〉
┌1.もつれ乱れるさま。
└2.多いさま。〈新大字典〉
◇漢字ペディア小見出し",
2165,噓唏,◆３,きょき,,"┌1.ため息をついて嘆く。
└2.すすり泣く。〈漢字源〉
┌すすり泣くこと。むせび泣き。≒歔欷〈漢字ペディア〉
◇漢字ペディア大見出し",
2166,奢僭,◆３,しゃせん,,"┌身分不相応の贅沢をする。〈字通〉
┌身分不相応に、ぜいたくをする。〈漢辞海〉
◇漢字ペディア下付き",
2167,赭顔,◆３,しゃがん,,"┌赤みがかった顔。あからがお。〈大辞泉〉
┌1.恥じ入って、顔を赤くすること。赤面。
└2.あからがお。〈日本国語大辞典〉
┌あからがお。日焼け、酒焼けなどで赤みをおびた顔。〈漢字ペディア〉
◇漢字ペディア大見出し",
2168,喞筒,◆３,しょくとう,そくとう,"┌弁を使って気体や液体を送り出すもの。〈漢字源〉
┌圧力の働きで、液体などを吸い上げたり押し上げたりする機械。〈漢字ペディア〉
★「喞筒」で「ぽんぷ」とも読む。〈漢字ペディア〉
◇漢字ペディア大見出し",
2169,觥籌,◆３,こうちゅう,,"┌角でつくって罰飲に用いる大きなさかずきと、勝負事の勝ち負けの数を数えるためにつぼに投げ入れる竹製の棒。〈漢字源〉
┌罰杯の数とり。〈字通〉",
2170,噪噪,◆３,そうそう,,がやがやとさわぐさま。〈漢字源〉,
2171,胄裔,◆３,ちゅうえい,,"┌血すじをひいた子孫。〈新漢和大字典〉
┌血筋を引いた子孫。〈漢辞海〉
★｢胄｣は｢冑｣とは別字。
├『冑(ﾁｭｳ)･･･かぶと。』
└『胄(ﾁｭｳ)･･･跡継ぎ。』
◇漢字ペディア小見出し",
2172,鯢鮒,◆３,げいふ,,小さい魚類。〈新漢和大字典〉,
2173,啓龕,◆３,けいがん,,"厨子(ｽﾞｼ)を開いて中の仏像を拝ませること。開帳。〈大辞泉〉
◇漢字ペディア下付き",
2174,僮僕,◆３,どうぼく,,"┌男の召使。〈漢字源〉
┌召使いの少年。しもべ。≒童僕〈漢字ペディア〉
◇漢字ペディア大見出し",
2175,轅下,◆３,えんか,,"┌人に使われること。人の部下。門下。〈大辞泉〉
┌1.車のながえの下。
└2.転じて、部下。門下。〈新漢和大字典〉
┌1.車の轅(ﾅｶﾞｴ)の下。
└2.人に使われること。部下。門下。〈漢字ペディア〉
★轅下の駒(ｺﾏ)･･･人の束縛を受けて自由にならないこと、また、任務を果たす力のないことのたとえ。〈大辞泉〉
◇漢字ペディア大見出し",
2176,保姆,◆３,ほぼ,,"養護施設や保育所などの児童福祉施設で、幼児や児童の保育にあたる女性職員の通称。≒保母〈漢字ペディア〉
◇漢字ペディア大見出し",
2177,籃輿,◆３,らんよ,,"┌竹を編んで作った籠の乗り物。〈漢字源〉
┌竹編みの駕籠。〈字通〉
┌人の座る部分を木や竹で編んで作り、棒につるして前後で担ぐ乗り物。あじろかご。〈漢字ペディア〉
◇漢字ペディア大見出し",
2178,茹菽,◆３,じょしゅく,,"┌野菜と豆。〈新漢和大字典〉
┌野菜と豆。〈字通〉
◇漢字ペディア小見出し",
