555,何か【攫】んだようだ,◆２,つか,"関連熟語：一攫千金（イッカクセンキン）
★攫む（つか-む）
わしづかみにする。つかみとる。〈漢字ペディア〉
●H23-2㈠
"
556,何かにつけて【衒】らかしている,◆２,ひけ,"関連熟語：衒女（ゲンジョ）
★衒らかす（ひけ-らかす）
見せびらかす。自慢して見せつける。てらう。ひけらす。〈日本国語大辞典〉
"
557,嘉卉の甚だ【夥】きにや,◆２,おお,"関連熟語：夥多（カタ）
"
558,家眷【偕】に先妣の墓所に参る,◆２,とも,"関連熟語：偕老（カイロウ）
★偕に（とも-に）
みんなで一緒に。連れ立って。心を合わせて。〈漢字ペディア〉
"
559,花を植うれば以て蝶を【邀】うべし,◆２,むか,"関連熟語：邀撃（ヨウゲキ）
★邀える（むか-える）
相手の攻撃を待ち受けて、さえぎり止める。〈漢字ペディア〉
●H10-1㈠／●H13-2㈠
"
560,荷暴を禁じて今に【訖】る,◆２,いた,"関連熟語：訖今（キッキン）
★訖る（いた-る）
及ぶ。着く。〈漢辞海〉
●H26-1㈠
"
561,過去のみを礼讃して現代を【詛】う,◆２,のろ,"関連熟語：呪詛（ジュソ）
★詛う（のろ-う）
1.恨みのある人に災いがふりかかるように祈る。
2.ひどく恨む。〈漢字ペディア〉
"
562,我を【屑】しとして、もちいず,◆２,いさぎよ,"関連熟語：不屑（フセツ）
★屑い（いさぎよ-い）
よいと思う。願う。〈漢辞海〉
●H12-2㈠
"
563,我を【謫】むる者少なからず,◆２,せ,"関連熟語：謫発（タクハツ）
★謫める（せ-める）
相手の罪をとがめる。罪をせめて罰する。〈漢字ペディア〉
●H28-3㈠
"
564,雅な【玉櫛笥】を拝領した,◆２,たまくしげ,"関連熟語：--
★玉櫛笥（たまくしげ）
美しいくしげ。〈日本国語大辞典〉
●H24-3㈠
"
565,皆悉く筋【嬾】く骨弛む,◆２,ものう,"関連熟語：嬾拙（ランセツ）
★懶い／嬾い（ものう-い）心がはれやかでない。何をするのもおっくうで、気が進まない。憂鬱で、気が晴れない。〈漢字ペディア〉
●H29-3㈠
"
566,街上の土の色は【殷】んに赤なり,◆２,さか,"関連熟語：殷賑（インシン）
★殷ん（さか-ん）
多くて豊かなようす。中身が充実しているさま。〈漢字ペディア〉
"
567,各各持する所有り、故に【乖】り合せず,◆２,もと,"関連熟語：乖背（カイハイ）
★乖る（もと-る）
一致しないさま。〈漢辞海〉
"
568,各各修業を【醇】らにせよ,◆２,もっぱ,"関連熟語：醇正（ジュンセイ）
★醇ら（もっぱ-ら）
純粋なさま。混じりけのないさま。〈漢辞海〉
●H13-1㈠
"
569,核心を【刳】る意見が飛び出した,◆２,えぐ,"関連熟語：刳心（コシン）
★抉る／刳る（えぐ-る）
1.刃物などを差しこみ、半円形にまわしてくりぬく。えぐりとる。
2.大事な点などを鋭く指摘する。〈漢字ペディア〉
"
570,学を以て愚を【愈】やす,◆２,い,"関連熟語：少愈（ショウユ）
▼学(ｶﾞｸ)を以て愚(ｸﾞ)を愈やす…食べ物で空腹を満たすように、学問によって無知を啓発する。〈故事俗信ことわざ大辞典〉
"
571,楽しげに【哂】う,◆２,"わら
あざわら","関連熟語：鼻哂（ビシン）
★哂う（わら-う）
1.にっこりとほほえむ。微笑する。
2.そしりわらう。あざわらう。〈漢字ペディア〉
●H05-1㈠
"
572,茅茨翦らず采椽【刮】らず,◆２,けず,"関連熟語：刮刷（カッサツ）
★刮る（けず-る）
刃物などで少しずつそぎ取る。えぐるようにこそげる。〈漢字ペディア〉
●R01-2㈠
"
573,漢王、食を【輟】め哺を吐く,◆２,"や
とど","関連熟語：輟食（テッショク）
★輟める（や-める）
1.中止する。
2.廃止する。〈漢辞海〉
●H24-2㈠／●H28-1㈠／●R01-2㈠
"
574,関市の征を【苛】しくして、以てその事を難くす,◆２,きび,"関連熟語：苛烈（カレツ）
★苛しい（きび-しい）
きびしい。むごい。〈漢辞海〉
"
575,岩肌を【摸】りハーケンを打ち込む,◆２,さぐ,"関連熟語：摸索（モサク）
★摸る（さぐ-る）
手でなでて探す。また、探し回す。手さぐりする。〈漢字ペディア〉
●H13-3㈠
"
576,気【霽】れて風新柳の髪を梳る,◆２,は,"関連熟語：霽月（セイゲツ）
★霽れる（は-れる）
1.雨や雪がやむ。雲や霧がなくなる。
2.わだかまりがとける。〈漢字ペディア〉
●H16-2㈠
"
577,記憶の中の娘の姿は【璞】のままだ,◆２,あらたま,"関連熟語：璞玉（ハクギョク）
★璞／粗玉／新玉
掘りだしたままで、みがいていない玉。〈漢字ペディア〉
●H18-2㈠／●H26-1㈠
"
578,起こりを【糾】せば私の所業だ,◆２,ただ,"関連熟語：糾明（キュウメイ）
★糾す／糺す（ただ-す）
あやまちや罪などを問いただす。取り調べる。〈漢字ペディア〉
●H07-1㈠
"
579,亀を投じて天を【詬】めて呼ぶ,◆２,はずかし,"関連熟語：詬罵（コウバ）
★詬める（はずかし-める）悪口を言って、はじをかかせる。侮辱する。〈漢字ペディア〉
"
580,宜しく【亟】やかに出で来たるべし,◆２,すみ,"関連熟語：亟務（キョクム）
★亟やか（すみ-やか）
手間取らずに急いで。あわただしく。すぐさま。〈漢字ペディア〉
●H24-1㈠／●H25-3㈠
"
581,戯謔能く人の【頤】を解く,◆２,おとがい,"関連熟語：頤使（イシ）
▼頤を解(ﾄ)く…あごがはずれるほど大笑いすること。〈漢字ペディア〉
"
582,客僧に速答を【拶】られた,◆２,せま,"関連熟語：挨拶（アイサツ）
★拶る（せま-る）
すぐそばまで近づく。すり寄せる。ぎりぎりまでおし寄せる。〈漢字ペディア〉
●R01-1㈠
"
583,弓弭の【調】を献上する,◆２,みつぎ,"関連熟語：租庸調（ソヨウチョウ）
▼弓弭の調（ゆみはず-の-みつぎ）
上代、男子のみつぎもの。弓矢で取った鳥獣が主であったところからいう。ゆはずのみつぎ。〈日本国語大辞典〉
●H22-3㈠／●H27-3㈠
"
584,旧貫に【仍】らば之をいかんせん,◆２,よ,"関連熟語：仍旧（ジョウキュウ）
★仍る（よ-る）
たよりにしてはなれない。はなれずに依存する。〈漢字ペディア〉
"
585,巨大な【垤】が点在する,◆２,ありづか,"関連熟語：蟻垤（ギテツ）
★蟻塚／垤（ありづか）
アリやシロアリが地中に巣をつくるために運び出した土砂が、巣のまわりに積み上げられて塚のようになったもの。また、土や枯れ葉を積み上げてつくったアリの巣。蟻の塔。〈漢字ペディア〉
●H26-2㈠
"
586,虚に【馮】り風に御す,◆２,よ,"関連熟語：馮虚（ヒョウキョ）
★憑る／馮る（よ-る）
よりかかる。あてにしてたのむ。たよりとする。〈漢字ペディア〉
"
587,魚戯れて【荷】は動く,◆２,はす,"関連熟語：荷露（カロ）
★荷（はす）
スイレン科の多年草。根は食物に、花と葉は観賞に供される。蓮。芙蓉。芙渠。〈漢辞海〉
●H11-1㈠
"
588,京中大いに驚き城邑併しながら【囂】し,◆２,"かまびす
やかま","関連熟語：喧囂（ケンゴウ）
★囂しい（かまびす-しい）
やかましい。うるさい。〈漢字ペディア〉
★囂しい（やかま-しい）
騒がしい。〈漢辞海〉
"
589,強弓は【錏】を貫き通した,◆２,しころ,"関連熟語：--
★錏／鐚（しころ）
兜や頭巾の左右･後方に垂れて首を保護している部分。〈漢字ペディア〉
●H12-1㈠／●R01-3㈠
"
590,曲【訖】われば更に曲を呈す,◆２,お,"関連熟語：終訖（シュウキツ）
★訖わる（お-わる）
おわりになる。おしまいになる。行きついてやむ。〈漢字ペディア〉
●H19-3㈠／●H27-3㈠
"
591,極まって【爨】ぐ前に薪を量る,◆２,かし,"関連熟語：炊爨（スイサン）
★爨ぐ（かし-ぐ）
飯をたく。かまどに火をおこして米をたく。〈漢字ペディア〉
●H29-2㈠
"
592,玉を以て鳥に【拋】つ,◆２,なげう,"関連熟語：拋擲（ホウテキ）
★拋つ（なげう-つ）
1.投げつける。
2.惜しげもなく投げ捨てる。〈漢字ペディア〉
"
593,衿を【斂】めて将に拝せんとす,◆２,おさ,"関連熟語：苛斂（カレン）
★斂める（おさ-める）
集めて、一か所にまとめる。また、取り入れる。しまう。〈漢字ペディア〉
"
594,近い火で手を【焙】れ,◆２,あぶ,"関連熟語：焙茶（ホウチャ／ハイチャ）
▼近い火(ﾋ)で手(ﾃ)を焙れ…遠くにある火をあてにするよりは、とりあえず手近にある小さな火で手だけでも暖を取れ。遠大な利を期待するよりも、身近な小利を確実にものにせよ。また、赤の他人どうしであっても近隣とのささやかな交流を大切にせよ。〈故事俗信ことわざ大辞典〉
"
595,金銀【汞】の三礦を産出する,◆２,みずがね,"関連熟語：甘汞（カンコウ）
★汞（みずがね）
水銀。〈漢辞海〉
●H29-2㈠
"
596,九天星辰を【輾】らす,◆２,めぐ,"関連熟語：輾転（テンテン）
★輾る（めぐ-る）
まわる。〈漢辞海〉
●H28-3㈠
"
597,遇することの冷なるが為に身を室隅に【躱】けた,◆２,さ,"関連熟語：躱閃（タセン）
"
598,屈強の者二人に【轎】を舁かせる,◆２,"かご
やまかご","関連熟語：轎夫（キョウフ）
★轎（かご）
山を越えるのに用いた乗り物。やまかご。〈漢辞海〉
●H23-3㈠
"
599,繰り返し指を【僂】めて確かめる,◆２,かが,"関連熟語：僂指（ルシ／ロウシ）
★僂める（かが-める）
体をまるく曲げる。かがむ。〈漢字ペディア〉
●H29-3㈠
"
600,君子の才華は、玉【韞】め玉蔵すが如くすべし,◆２,おさ,"関連熟語：韞価（ウンカ）
★韞める（おさ-める）
包含する。〈漢辞海〉
●H14-1㈠
"
601,君子は其の【睹】ざる所に戒慎す,◆２,み,"関連熟語：逆睹（ギャクト／ゲキト）
★睹る（み-る）
1.よく見る。
2.偵察する。観察する。
3.了解する。予知する。〈漢辞海〉
●H10-3㈠
"
602,君子は文を【秉】る,◆２,と,"関連熟語：秉燭（ヘイショク）
★秉る（と-る）
手に持つ。しっかりつかんで守る。転じて、心に固く守る。〈漢字ペディア〉
●H24-2㈠
"
603,君主安泰、民心【渝】わるところなし,◆２,か,"関連熟語：渝盟（ユメイ）
★渝わる（か-わる）
変化する。変質する。改まる。前とは中身が入れかわるようになる。〈漢字ペディア〉
●H17-1㈠／●H20-1㈠／●H26-2㈠
"
604,君臣相顧みて尽く衣を【沾】す,◆２,うるお,"関連熟語：均沾（キンテン）
★沾す（うるお-す）
1.しだいに水分がしみいる。しめり気をおびる。ぬれる。
2.恩恵にあずかる。利益をこうむる。
3.与える。
4.感化する。〈漢辞海〉
●H12-2㈠／●H13-1㈠／●H15-2㈠／●H29-3㈠
"
605,群星光甚を争い【夐】かに濤声を聞く,◆２,はる,"関連熟語：夐絶（ケイゼツ）
★夐か（はる-か）
距離が隔たって遠いさま。〈漢字ペディア〉
●H09-3㈠／●R01-1㈠
"
606,軍【紮】まれば幽邃も殺伐と化す,◆２,とど,"関連熟語：駐紮（チュウサツ）
★紮まる（とど-まる）
駐在する。〈漢辞海〉
"
607,軍功により大佐に【躋】った,◆２,のぼ,"関連熟語：躋攀（セイハン）
★躋る（のぼ-る）
高いところにのぼる。〈漢字ペディア〉
●H20-3㈠
"
608,軍師を遣わし【冢】を修む,◆２,つか,"関連熟語：冢塋（チョウエイ）
★塚／冢（つか）
土を高く盛って築いた墓。〈漢字ペディア〉
"
609,兄嫁と【諧】らぎ暮らした,◆２,やわ,"関連熟語：諧和（カイワ／カイカ）
★諧らぐ（やわ-らぐ）
和合する。〈漢辞海〉
●H13-3㈠
"
610,激雷の【驟】かに震うが如し,◆２,にわ,"関連熟語：驟雨（シュウウ）
★驟か（にわ-か）
突然。急であるさま。不意。〈漢字ペディア〉
"
611,月に一鶏を【攘】み以て来年を待つ,◆２,ぬす,"関連熟語：攘羊（ジョウヨウ）
★攘む（ぬす-む）
手に入ったものをこっそり自分の物として返さない。くすねる。〈漢字ペディア〉
●H13-3㈠／●H28-1㈠
"
612,月に一度、墓前に【莅】む姿が見られた,◆２,のぞ,"関連熟語：莅職（リショク）
★莅む（のぞ-む）
1.場に至る。
2.統治する。つかさどる。
3.その場で見る。監督する。
●H12-3㈠／●H18-1㈠／●H20-3㈠／●H24-2㈠
"
613,嫌悪と疑惑との【蹙】め顔となる,◆２,しか,"関連熟語：顰蹙（ヒンシュク）
★蹙める（しか-める）
顔･鼻･眉毛･額などをしかめる。〈漢辞海〉
"
614,見事な【阿亀】の面,◆２,おかめ,"関連熟語：--
★阿亀（おかめ）
額が広くて鼻が低く、下膨れの女の面。また、そのような顔立ちの女性。阿多福。〈漢字ペディア〉
"
615,険隘に局せられ、禍難身に【薄】る,◆２,せま,"関連熟語：肉薄（ニクハク）
★薄る（せま-る）
草木が間をあけず、びっしりと生える。すきまなくくっつく。〈漢字ペディア〉
"
616,顕を微にして幽を【闡】く,◆２,ひら,"関連熟語：闡幽（センユウ）
★闡く（ひら-く）
大きくあけひろげる。あけすけにする。〈漢字ペディア〉
●H14-2㈠
"
617,幻の逸品を【覓】める,◆２,もと,"関連熟語：覓句（ベキク）
★覓める（もと-める）
ないものを得ようと探す。〈漢字ペディア〉
●H14-3㈠
"
618,言っていることは【洵】にもっともだ,◆２,まこと,"関連熟語：洵美（ジュンビ）
★洵（まこと）
いつわりのないこと。実(ｼﾞﾂ)のあること。〈漢字ペディア〉
●H10-1㈠
"
619,言霊の八十の【衢】に夕占（ゆうけ）問う,◆２,ちまた,"関連熟語：四衢（シク）
★衢／巷（ちまた）
四方に通じる大通り。よつつじ。〈漢字ペディア〉
●H30-2㈠
"
620,個人の愛でた梅花に涙を【濺】ぐ,◆２,そそ,"関連熟語：濺涙（センルイ）
★濺ぐ（そそ-ぐ）
水しぶきなどをふりかける。水などがふりそそぐ。〈漢字ペディア〉
●H29-1㈠
"
621,古学に【精】しく通達する,◆２,くわ,"関連熟語：精密（セイミツ）
★精しい（くわ-しい）
細かく念入りなさま。細かい点まで完全ですぐれているさま。〈漢字ペディア〉
"
622,孤魂を想うて旧宇を【眷】みる,◆２,かえり,"関連熟語：眷想（ケンソウ）
★眷みる（かえり-みる）
1.振り返って見る。
2.気づかう。心配する。また、目をかけ引き立てる。〈漢字ペディア〉
"
623,己をもって人を【揣】る,◆２,"はか
おしはか","関連熟語：揣摩（シマ）
★揣る（はか-る）
1.長さ･深さ･高さなど寸法を調べる。
2.さぐる。おしはかる。〈漢字ペディア〉
●H19-1㈠
"
624,故に【姑】くこれを挙げておく,◆２,しばら,"関連熟語：姑息（コソク）
★姑く（しばら-く）
かりそめに。一時。とりあえず。〈漢字ペディア〉
●H07-3㈠／●H10-1㈠
"
625,故旧わすれざれば、則ち民【偸】からず,◆２,うす,"関連熟語：偸薄（トウハク）
★偸い（うす-い）
不親切なさま。〈漢辞海〉
●H10-2㈠
"
626,湖上に魚を【鬻】がず,◆２,ひさ,"関連熟語：鬻文（イクブン）
★鬻ぐ（ひさ-ぐ）
物を売る。商いをする。〈漢字ペディア〉
"
627,虎豹の文は【田】りを来す,◆２,か,"関連熟語：田猟（デンリョウ）
★田り（か-り）
狩りをする。〈漢辞海〉
●R01-1㈠
"
628,吾これを【售】り人これを取る,◆２,う,"関連熟語：自售（ジシュウ）
★售る（う-る）
物を流通させる。商いをする。〈漢字ペディア〉
●H07-1㈠／●H20-3㈠
"
629,吾少くして学問を【懶】る,◆２,おこた,"関連熟語：懶婦（ランプ）
★懶る（おこた-る）
不精なさま。なまけるさま。〈漢辞海〉
"
630,後のことを【恤】えるひまはないはずだ,◆２,うれ,"関連熟語：銜恤（ガンジュツ／カンジュツ）
★恤れる（うれ-える）
気を配る。心配する。〈漢字ペディア〉
●H07-3㈠
"
631,公室を強め私門を【杜】ず,◆２,と,"関連熟語：杜絶（トゼツ）
★杜じる（と-じる）
1.閉ざす。
2.おおいふさぐ。
3.関係などを絶つ。止める。〈漢辞海〉
●R01-2㈠
"
632,好事家が逸品を【餮】り見ている,◆２,むさぼ,"関連熟語：饕餮（トウテツ）
★餮る（むさぼ-る）
むさぼり食う。〈漢辞海〉
●H12-3㈠
"
633,巧みに【找】し難場を凌ぐ,◆２,さおさ,"関連熟語：--
●H27-1㈠
"
634,広くて【邃】い館に招じ入れられた,◆２,"おくぶか
ふか","関連熟語：幽邃（ユウスイ）
★邃い（おくぶか-い）
1.土地や場所が深く遠い。
2.学問や道理が深く精密である。〈漢字ペディア〉
●H20-1㈠
"
635,恒来第に【造】りて当主と議論す,◆２,いた,"関連熟語：造詣（ゾウケイ）
★造る（いた-る）
とどく。だんだん進み行きつく。あるところに達する。〈漢字ペディア〉
●R01-3㈠
"
636,洪水、天に【滔】って禹の績あり,◆２,はびこ,"関連熟語：滔天（トウテン）
★滔る（はびこ-る）
水が勢いよく広がる。水が満ちあふれる。〈漢字ペディア〉
●H13-2㈠／●H18-1㈠／●H24-2㈠
"
637,甲を巻き旗を【韜】む,◆２,つつ,"関連熟語：韜晦（トウカイ）
★韜む（つつ-む）
おおうようにしてなかにしまいこむ。おさめる。なかに隠す。〈漢字ペディア〉
●H12-3㈠
"
638,甲板に出て欄干に【凭】った,◆２,よ,"関連熟語：凭欄（ヒョウラン）
★凭る（よ-る）
ものを支えにして体重をかける。もたれかかる。〈漢字ペディア〉
"
639,行くときは【閾】を履まず,◆２,"しきい
しきみ","関連熟語：門閾（モンイキ）
★閾（しきい／しきみ）
門の下にあって、内外を区切る横木。しきみ。〈漢字ペディア〉
●H11-1㈠
"
640,香を焚いて【穢】れを祓う,◆２,けが,"関連熟語：穢土（エド）
★穢れる（けが-れる）
ごたごたしてよごれる。清いものがきたなくなる。〈漢字ペディア〉
●H14-3㈠
"
641,高を括って【空嘯】いていた,◆２,そらうそぶ,"関連熟語：--
★空嘯く（そらうそぶ-く）
1.知らないふりをしてとぼける。しらばっくれる。空惚(ｿﾗﾄﾎﾞ)ける。
2.相手をばかにした態度をとる。〈漢字ペディア〉
●H30-2㈠
"
642,高価な牛を【悋】しんで廉価の羊と易えよ,◆２,お,"関連熟語：悋惜（リンセキ／リンシャク／リンジャク）
★悋しむ（お-しむ）
物惜しみする。しぶる。けちけちする。〈漢辞海〉
"
643,高閣の簷瓦吹かれて空に【飄】る,◆２,ひるがえ,"関連熟語：蓬飄（ホウヒョウ）
★飄る（ひるがえ-る）
風に吹かれて物がふわりと舞い上がる。ふわふわとただよう。〈漢字ペディア〉
"
644,国として【泯】びざるはなし,◆２,ほろ,"関連熟語：泯滅（ビンメツ）
★泯びる（ほろ-びる）
尽きてなくなる。つきはてる。滅亡する。〈漢字ペディア〉
●H24-2㈠
"
645,国を敗り民を【殄】くす,◆２,つ,"関連熟語：殄滅（テンメツ）
★殄きる（つ-きる）
滅びる。滅び絶える。〈漢字ペディア〉
●H15-1㈠
"
646,国財を【蠹】む官人が蔓延る,◆２,むしば,"関連熟語：蠹書（トショ）
●R02-2㈠
"
647,鵠を刻して成らざるも尚【鶩】に類す,◆２,あひる,"関連熟語：鶩列（ボクレツ）
★鶩／家鴨（あひる）
カモ科の鳥。マガモを家畜として改良したもの。翼が小さく飛ぶことはできないが泳ぎは巧み。卵と肉は食用。〈漢字ペディア〉
●H14-2㈠
"
648,忽ちオペラの【俘】となった,◆２,とりこ,"関連熟語：俘虜（フリョ）
★俘／俘虜（とりこ）
戦争で敵に捕らえられた者。いけどりになった人。捕虜。〈漢字ペディア〉
●H19-2㈠
"
649,忽然として行方を【眩】ました,◆２,くら,"関連熟語：眩暈（ゲンウン）
▼行方を眩ます（ゆくえ-を-くら-ます）
行く先をわからないようにする。〈日本国語大辞典〉
"
650,此を懲らして彼を【警】む,◆２,いまし,"関連熟語：警句（ケイク）
★警める（いまし-める）
1.注意をする。教えさとす。
2.用心する。警戒する。〈漢字ペディア〉
●R02-2㈠
"
651,今【暴】かに大名を得るは不祥なり,◆２,にわ,"関連熟語：暴騰（ボウトウ）
★暴か（にわ-か）
たちまち。急に。〈漢辞海〉
●H09-2㈠
"
652,今諸君将に【妄】りに誅せんとす,◆２,みだ,"関連熟語：妄信（モウシン／ボウシン）
★猥りに／妄りに／濫りに（みだ-りに）
むやみやたらに。無分別ででたらめなさま。〈漢字ペディア〉
"
653,魂は去りて【尸】は長く留まる,◆２,"しかばね
かばね","関連熟語：尸諫（シカン）
★尸／屍（しかばね）
1.死人の体。なきがら。
2.漢字の部首名。人に関することを表す。しかばねかんむり。〈漢字ペディア〉
"
654,坐を正しくして【扣】えている,◆２,ひか,"関連熟語：扣除（コウジョ）
★扣える（ひか-える）
ひきとめる。抑制する。前に進むものに手をかけてひっぱる。〈漢字ペディア〉
●H20-1㈠／●H23-1㈠／●H24-3㈠／●H30-2㈠
"
655,細行を【矜】しまずんば終に大徳を累せん,◆２,つつし,"関連熟語：矜式（キョウショク）
★矜む（つつし-む）
慎重に行う。〈漢辞海〉
●H13-1㈠／●R01-3㈠
"
656,罪あるを罰し、虚なるを【訐】く,◆２,あば,"関連熟語：訐直（ケッチョク）
★訐く（あば-く）
人の秘密をさぐり出し、本人にむかって言う。〈漢字ペディア〉
●H09-1㈠／●H14-3㈠／●H17-1㈠／●H23-2㈠／●H28-2㈠
"
657,雑木林に【尉鶲】の甲高い声が響く,◆２,じょうびたき,"関連熟語：--
★尉鶲（じょうびたき）
ヒタキ科の小鳥。日本に冬鳥として渡来。全長約一四センチメートル。羽に白斑(ﾊｸﾊﾝ)があることから「紋付き鳥」ともいう。雄はのどが黒、胸腹部が赤褐色で美しい。〈漢字ペディア〉
●R02-3㈠
"
658,三世【爨】を一つにする,◆２,かまど,"関連熟語：三世一爨（サンセイイッサン）
★爨（かまど）
土･レンガなどで築いた、火をたいて煮炊きする設備。〈漢字ペディア〉
●H29-2㈠
"
659,山に嘉き【卉】有り,◆２,くさ,"関連熟語：花卉（カキ）
★卉（くさ）
草の総称。〈漢字ペディア〉
●H24-1㈠
"
660,山に喬松有り【隰】に游竜有り,◆２,さわ,"関連熟語：原隰（ゲンシツ／ゲンシュウ）
★隰（さわ）
低くて湿り気の多い土地。低湿地。湿地帯。〈漢字ペディア〉
●R01-2㈠
"
661,山海その左を【扼】えたり,◆２,おさ,"関連熟語：扼腕（ヤクワン）
★扼える（おさ-える）
1.力を加えて動けないようにする。強く手でしめつける。
2.要所を占拠して守る。〈漢字ペディア〉
●H12-3㈠
"
662,山高ければ木【脩】し,◆２,なが,"関連熟語：脩竹（シュウチク）
★脩い／修い（なが-い）
1.空間的に距離があるさま。
2.時間的に久しいさま。〈漢辞海〉
●H09-1㈠
"
663,山中には霜と露の【饒】く、風気もまた先に寒し,◆２,おお,"関連熟語：饒舌（ジョウゼツ）
"
664,四面遊目に足りて丘壑の富を【擅】にす,◆２,ほしいまま,"関連熟語：擅権（センケン）
★擅（ほしいまま）
自分の思うままにするさま。やりたいようにふるまうさま。〈漢字ペディア〉
●H11-2㈠／●H16-2㈠／●H19-3㈠／●H24-3㈠
"
665,子は温にして【厲】し,◆２,はげ,"関連熟語：厲色（レイショク）
▼子(ｼ)は温(ｵﾝ)にして厲し…孔子の容姿は温厚な中にきびしく犯しがたいところがある。〈故事俗信ことわざ大辞典〉
"
666,子孫世に伝え、福禄【疆】りなし,◆２,かぎ,"関連熟語：無疆（ムキョウ）
★疆る（かぎ-る）
境目を設ける。〈漢辞海〉
●H14-1㈠
"
667,志ある者は事【竟】に成る,◆２,つい,"関連熟語：畢竟（ヒッキョウ）
★竟に（つい-に）
最後には。結局。とうとう。〈漢字ペディア〉
●H12-2㈠
"
668,志を同じくする【儔】ではない,◆２,ともがら,"関連熟語：匹儔（ヒッチュウ）
★儔（ともがら）
仲間。同輩。たぐい。つれ。〈漢字ペディア〉
●H21-1㈠
"
669,指を以て沸けるを【撓】す,◆２,みだ,"関連熟語：撓乱（ドウラン）
★撓れる（みだ-れる）
1.かきまぜる。かきまわす。
2.安定しているものをかき乱す。
3.邪魔する。妨害する。〈漢辞海〉
●H07-1㈠
"
670,獅子【吼】ゆれば百獣脳裂く,◆２,ほ,"関連熟語：獅子吼（シシク）
★吼える（ほ-える）
1.獣などが大声で鳴く。
2.大声で叫ぶ。わめきたてる。〈漢字ペディア〉
"
671,私心【萌】さば立ち所に神罰を受けん,◆２,きざ,"関連熟語：萌芽（ホウガ）
★萌す（きざ-す）
1.草木が芽生える。
2.物事が起ころうとする気配がある。〈漢字ペディア〉
"
672,詩文に【絶】だ才有るを見る,◆２,はなは,"関連熟語：絶大（ゼツダイ）
★絶だ（はなは-だ）
非常に。〈漢辞海〉
●H09-3㈠
"
673,事を論うに【諧】うときは、則ち事理自ら通う,◆２,かな,"関連熟語：諧調（カイチョウ）
★諧う（かな-う）
調和する。音楽などの調子がよくあう。〈漢字ペディア〉
●H12-1㈠
"
674,耳目に【嫺】わざるを以て排斥せり,◆２,なら,"関連熟語：嫺熟（カンジュク）
★嫺う（なら-う）
1.物事に熟達する。
2.物事になれてまごつかない。〈漢字ペディア〉
●H17-3㈠／●H20-2㈠／●H24-3㈠／●H26-2㈠
"
675,自ら【矜】らず、故に長たり,◆２,ほこ,"関連熟語：矜恃（キョウジ／キンジ）
★矜る（ほこ-る）
1.自分の力量を自負する。
2.他人を見下す。尊大にする。えらぶる。〈漢字ペディア〉
"
676,実葛の根を【臼搗】いた,◆２,うすづ,"関連熟語：--
★舂く／臼搗く（うすづ-く）
1.穀物などを臼に入れて杵でつく。
2.太陽が山の端などにかかる。多く、太陽が没することをいう。〈日本国語大辞典〉
"
677,社寺建立の縁起絵巻を【繙】く,◆２,ひもと,"関連熟語：繙閲（ハンエツ）
★繙く／紐解く（ひもと-く）
書物をめくり返して読む。〈漢字ペディア〉
●H09-2㈠／●H29-2㈠
"
678,車を【篷】で蔽ってあった,◆２,とま,"関連熟語：篷窓（ホウソウ）
★篷（とま）
竹や茅(ｶﾔ)などで編み、舟や小屋などをおおって風雨を防ぐもの。〈漢字ペディア〉
●H26-3㈠
"
679,車甚だ沢あれば、人必ず【瘁】る,◆２,"つか
やつ","関連熟語：尽瘁（ジンスイ）
★瘁れる（つか-れる）
やつれる。特に、体力が尽きて弱る。
●H14-2㈠
"
680,若くして極官に【陞】った,◆２,のぼ,"関連熟語：陞叙（ショウジョ）
★陞る（のぼ-る）
1.高いところへのぼる。
2.官位がのぼる。また、昇格する。〈漢字ペディア〉
●H18-3㈠／●H23-1㈠
"
681,若手研究者の独創的な学説を【詆】る,◆２,そし,"関連熟語：詆毀（テイキ）
★詆る（そし-る）
人を悪く言う。けなしてはずかしめる。非難する。〈漢字ペディア〉
●H26-2㈠
"
682,需は【孚】あり、おおい亨る,◆２,まこと,"関連熟語：感孚（カンプ）
★孚（まこと）
誠意。〈漢辞海〉
●H14-2㈠／●H27-2㈠
"
683,周に大いなる【賚】あり、善人是れ富めり,◆２,たまもの,"関連熟語：恩賚（オンライ）
●H11-3㈠
"
684,秋風が吹き【簟】を巻いて片付ける,◆２,たかむしろ,"関連熟語：枕簟（チンテン）
★簟／竹席／竹莚（たかむしろ）
細く割った竹や籐(ﾄｳ)を編んだ敷物の総称。夏に寝るときなどに敷く竹のむしろ。竹のすのこ。〈漢字ペディア〉
●H22-2㈠
"
685,衆を率いて行在に【扈】う,◆２,"したが
つきそ","関連熟語：扈従（コショウ／コジュウ）
★扈う（したが-う）
つき従う。護衛して従う。〈漢辞海〉
"
686,衆口は金を【鑠】かす,◆２,と,"関連熟語：銷鑠（ショウシャク）
★鑠かす／爍かす（と-かす）
金属を熱して液体とする。〈漢字ペディア〉
●H22-1㈠
"
687,住み倦めば山に【遯】るる心安さもあるべし,◆２,"のが
かく","関連熟語：遯世（トンセイ）
★遯れる（のが-れる）
避け逃げる。逃げ隠れる。〈漢字ペディア〉
"
688,春【徂】くやまごつく旅の五六日,◆２,ゆ,"関連熟語：徂歳（ソサイ）
★徂く（ゆ-く）
1.一歩ずつ進んでいく。おもむく。
2.去る。また、死ぬ。〈漢字ペディア〉
"
